tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,cluster
12401,0.25,0,0.40625,0.5,0.666667,0.567308,0,n
12485,0.25,0,0.21875,0.535714,0.666667,0.644231,0,n
11305,0,0.166667,0.28125,0.25,0.333333,0.298077,0,y
13028,0.25,0,0.28125,0.321429,0.333333,0.798077,0.75,y
12296,0,0,0.28125,0.607143,0.666667,0.913462,0.25,n
12912,0.5,0,0.375,0.428571,0.666667,0.759615,0.25,n
13160,0,0,0.125,0.321429,0.333333,0.442308,0.5,y
12356,0.25,0,0.4375,0.607143,0.666667,0.528846,0,n
11006,0,0,0.21875,0.678571,0.666667,0.913462,0,n
11605,0,0,0.4375,0.392857,0.666667,0.75,0,n
13944,0,0,0.15625,0.892857,0.333333,0.807692,0,n
13506,0,0,0.1875,0.392857,0.666667,0.615385,0,n
12833,0,0,0.34375,0.321429,0.666667,0.567308,0,n
13488,0,0,0.25,0.321429,0.333333,0.259615,0,y
11089,0.25,0.333333,0.09375,0.464286,0,0.759615,0,y
11422,0,0,0.1875,0.214286,0.333333,0.163462,0,y
11444,0.25,0.333333,0.25,0.535714,0.333333,0.778846,0.25,n
12666,0.25,0,0.21875,0.392857,0.333333,0.653846,0,y
12576,0,0,0.375,0.321429,0.666667,0.567308,0,n
12027,0.25,0,0.28125,0.535714,0.666667,0.759615,0,n
11287,0,0,0.125,0.428571,0.333333,0.778846,0,y
11987,0,0,0.21875,0.678571,0.666667,0.711538,0,n
13283,0,0,0.09375,0.357143,0.333333,0.394231,0.75,y
13505,0,0,0.09375,0.285714,0.333333,0.759615,0,y
11566,0.5,0.333333,0.5,0.785714,0.666667,0.951923,0,n
13938,0,0,0.21875,0.428571,0.333333,0.826923,0,n
13151,0,0,0.21875,0.392857,0.333333,0.701923,0.25,y
13755,0,0,0.15625,0.678571,0.333333,0.894231,0,n
11815,0.25,0,0.09375,0.5,0.333333,0.740385,0,n
12832,0.25,0,0.3125,0.571429,0.666667,0.836538,0.25,n
11183,0,0,0.28125,0.5,0.666667,0.721154,0,n
11580,0,0,0.34375,0.321429,0.666667,0.634615,0,n
10987,0,0,0.09375,0.571429,0.333333,0.192308,0,y
11651,0,0,0.3125,0.642857,0.666667,0.509615,0,n
13300,0,0,0.1875,0.428571,0.333333,0.509615,0.25,y
12164,0.5,0,0.25,0.285714,0.333333,0.634615,0,y
13277,0,0,0.25,0.714286,0.333333,0.817308,0.25,n
11949,0,0,0.1875,0.464286,0.666667,0.471154,0.25,n
12142,0.25,0,0.25,0.535714,0.666667,0.644231,0,n
12986,0.25,0,0.3125,0.607143,0.333333,0.788462,0.5,n
11500,0,0.166667,0.6875,0.857143,0.666667,0.836538,0,n
13744,0,0,0.375,0.321429,0.666667,0.778846,0,n
12338,0,0,0.34375,0.428571,0.666667,0.875,0,n
12687,0.25,0,0.25,0.5,0.666667,0.75,0,n
11688,0,0,0.09375,0.214286,0.333333,0.259615,0,y
12653,0.25,0,0.1875,0.5,0.666667,0.778846,0.5,n
12805,0.25,0,0.40625,0.464286,0.666667,0.673077,0,n
13382,0,0,0.1875,0.285714,0.333333,0.721154,0.25,y
11188,0,0,0.28125,0.464286,0.666667,0.846154,0,n
11056,0,0,0.28125,0.214286,0.333333,0.375,0,y
12957,0,0,0.21875,0.357143,0.666667,0.548077,0.5,n
12784,0.25,0,0.25,0.5,0.666667,0.769231,0.5,n
11307,0,0,0.34375,0.392857,0.666667,0.567308,0.25,n
12738,0,0,0.4375,0.428571,0.666667,0.894231,0.25,n
12344,0.25,0,0.34375,0.464286,0.666667,0.798077,0,n
13801,0,0,0.4375,0.785714,0.333333,0.913462,0,n
13109,0,0,0.09375,0.321429,0.333333,0.259615,0.25,y
11392,0,0,0.21875,0.392857,0.666667,0.826923,0,n
11502,0,0,0.25,0.785714,0.666667,0.865385,0,n
13019,0.25,0,0.1875,0.25,0.333333,0.375,0,y
12161,0.25,0,0.1875,0.5,0.666667,0.730769,0,n
12699,0.25,0,0.25,0.642857,0.666667,0.817308,0,n
11462,0,0,0.34375,0.392857,0.333333,0.403846,0,y
13443,0.25,0,0.28125,0.285714,0.333333,0.740385,0,y
12363,0.25,0,0.34375,0.535714,0.666667,0.807692,0,n
11751,0,0,0.46875,0.392857,0.666667,0.769231,0.25,n
13415,0.25,0.166667,0.1875,0.428571,0.333333,0.673077,0,y
12088,0.25,0,0.125,0.428571,0.666667,0.701923,0,n
13684,0,0,0.15625,0.714286,0.333333,0.423077,0,y
11165,0,0,0.28125,0.428571,0.666667,0.634615,0,n
11681,0,0,0.40625,0.5,0.666667,0.865385,0,n
11729,0,0,0.125,0.321429,0.333333,0.317308,0,y
11896,0,0,0.15625,0.285714,0.333333,0.548077,0,y
12523,0.25,0,0.40625,0.607143,0.666667,0.528846,0,n
11277,0.25,0,0.3125,0.107143,0,0.567308,0,y
11968,0,0,0.28125,0.428571,0.666667,0.730769,0.25,n
11397,0,0,0.03125,0.214286,0.333333,0.442308,0,y
13342,0,0,0.125,0.214286,0.333333,0.605769,0.25,y
11236,0.25,0,0.375,0.571429,0.666667,0.730769,0.25,n
13295,0,0,0.03125,0.357143,0.333333,0.519231,0.25,y
13209,0,0,0.15625,0.25,0.333333,0.375,0,y
12969,0.25,0,0.1875,0.214286,0.333333,0.432692,0.5,y
11732,0,0,0.09375,0.142857,0.333333,0.557692,0,y
12929,0.25,0,0.375,0.392857,0.666667,0.740385,0,n
11531,0,0,0.125,0.285714,0.333333,0.442308,0,y
11533,0,0,0.25,0.178571,0.333333,0.5,0,y
11167,0.25,0,0.15625,0.535714,0.666667,0.778846,0,n
12697,0.25,0,0.3125,0.357143,0.666667,0.586538,0,n
12999,0.25,0,0.21875,0.178571,0.333333,0.586538,0,y
12469,0,0,0.40625,0.535714,0.666667,0.865385,0,n
12656,0.25,0,0.34375,0.642857,0.666667,0.663462,0,n
13233,0,0,0.15625,0.214286,0.333333,0.259615,0,y
12985,0.25,0,0.25,0.571429,0.333333,0.971154,0.25,n
13660,0,0,0.1875,0.321429,0.666667,0.778846,0,n
13778,0,0,0.34375,0.357143,0.666667,0.615385,0,n
13572,0,0,0.15625,0.285714,0.333333,0.586538,0,y
12190,0.25,0,0.40625,0.75,0.666667,0.817308,0,n
13149,0,0,0.125,0.392857,0.333333,0.432692,0.25,y
11554,0.25,0.333333,0.25,0.392857,0,0.884615,0.25,y
11288,0,0,0.1875,0.464286,0.666667,0.913462,0,n
12072,0,0,0.15625,0.714286,0.666667,0.875,0,n
12682,0.25,0,0.28125,0.464286,0.666667,0.394231,0,n
12737,0.5,0,0.28125,0.464286,0.666667,0.730769,0.75,n
13212,0,0,0.15625,0.142857,0.333333,0.663462,0,y
11576,0.25,0.166667,0.84375,0.571429,0.333333,0.846154,0,n
13115,0,0,0.1875,0.428571,0.333333,0.653846,0.5,y
12753,0.25,0,0.375,0.464286,0.666667,0.701923,0,n
13934,0,0,0.15625,0.357143,0.333333,0.471154,0,y
11997,0,0,0.25,0.392857,0.666667,0.778846,0.25,n
13673,0,0,0.15625,0.392857,0.333333,0.346154,0,y
11849,0.5,0,0.53125,0.5,0.666667,0.769231,0,n
10956,0,0,0.15625,0.214286,0.333333,0.403846,0,y
11523,0,0,0.3125,0.357143,0.666667,0.711538,0,n
12045,0.25,0,0.3125,0.428571,0.666667,0.836538,0,n
13199,0,0,0.125,0.357143,0.333333,0.423077,0,y
13426,0,0,0.1875,0.678571,0.333333,0.903846,0,n
12680,0.25,0,0.40625,0.607143,0.666667,0.528846,0,n
12591,0.25,0,0.25,0.5,0.666667,0.778846,0,n
11116,0,0,0.34375,0.607143,0.333333,0.894231,0,n
13538,0,0,0.21875,0.214286,0.333333,0.394231,0,y
11354,0,0.333333,0.28125,0.571429,0.333333,0.932692,0,n
11234,0.25,0,0.40625,0.357143,0.666667,0.711538,0,n
11185,0,0,0.40625,0.464286,0.666667,0.701923,0,n
11332,0,0,0.5,0.464286,0.666667,0.923077,0,n
12293,0.5,0,0.3125,0.785714,0.333333,0.730769,0,n
11911,0,0,0.09375,0.214286,0.333333,0.153846,0.25,y
13351,0,0,0.21875,0.321429,0.333333,0.759615,0.25,y
13477,0,0,0.25,0.428571,0.333333,0.759615,0,y
13122,0,0,0.21875,0.25,0.333333,0.615385,0.25,y
12628,0,0,0.34375,0.535714,0.666667,0.865385,0,n
12396,0.25,0,0.1875,0.428571,0.666667,0.740385,0,n
12349,0,0,0.40625,0.535714,0.666667,0.490385,0,n
13223,0,0,0.09375,0.535714,0.333333,0.846154,0,n
11715,0,0,0.1875,0.214286,0.333333,0.269231,0,y
12933,0,0,0.4375,0.535714,0.666667,0.865385,0,n
11027,0,0,0.21875,0.428571,0.333333,0.471154,0,y
11662,0,0,0.1875,0.5,0.333333,0.163462,0,y
12889,0,0,0.21875,0.357143,0.333333,0.634615,0,y
11636,0,0,0.21875,0.357143,0.333333,0.730769,0.25,y
11659,0,0,0.1875,0.214286,0.333333,0.25,0,y
12722,0,0,0.25,0.464286,0.666667,0.634615,0.25,n
13783,0.25,0,0.1875,0.321429,0.333333,0.346154,0,y
12548,0.25,0,0.28125,0.357143,0.666667,0.326923,0,y
12610,0,0,0.125,0.535714,0.666667,0.807692,0,n
13435,0,0,0.25,0.321429,0.333333,0.548077,0,y
12513,0,0,0.375,0.535714,0.666667,0.490385,0,n
13414,0,0,0.15625,0.642857,0.333333,0.586538,0,y
13674,0,0,0.1875,0.357143,0.333333,0.442308,0,y
12491,0.5,0,0.3125,0.5,0.333333,0.721154,0,n
13772,0,0,0.125,0.642857,0.666667,0.923077,0,n
11171,0.25,0,0.25,0.571429,0.333333,0.932692,0.25,n
11281,0.25,0,0.25,0.142857,0,0.721154,0,y
13728,0,0,0.25,0.535714,0.666667,0.605769,0,n
13654,0,0,0.21875,0.357143,0.333333,0.403846,0.25,y
11821,0,0,0.3125,0.357143,0.333333,0.846154,0,n
13469,0,0,0.5,0.285714,0.333333,0.365385,0,y
11124,0.25,0,0.15625,0.357143,0.333333,0.692308,0,y
12159,0,0,0.3125,0.678571,0.666667,0.788462,0.25,n
11535,0,0,0.1875,0.392857,0.666667,0.673077,0,n
13131,0,0,0.15625,0.285714,0.333333,0.769231,0.25,y
13173,0,0,0.09375,0.535714,0.333333,0.855769,0.25,n
12203,0,0,0.15625,0.392857,0.666667,0.798077,0,n
10952,0,0,0.1875,0.535714,0.666667,0.673077,0,n
11172,0.25,0,0.15625,0.535714,0.666667,0.778846,0,n
11468,0,0.166667,0.40625,0.464286,0.333333,0.865385,0,n
13371,0,0,0.125,0.357143,0.333333,0.432692,0.25,y
13255,0,0,0.09375,0.357143,0.333333,0.403846,0.75,y
12796,0,0,0.25,0.678571,0.666667,0.875,0,n
12551,0.25,0,0.28125,0.714286,0.666667,0.721154,0,n
12060,0,0,0.3125,0.321429,0.666667,0.586538,0,n
12465,0,0,0.28125,0.535714,0.666667,0.807692,0,n
11357,0,0,0.21875,0.321429,0.333333,0.182692,0,y
11660,0,0,0.28125,0.321429,0.666667,0.826923,0,n
12079,0,0,0.28125,0.5,0.666667,0.471154,0,n
13945,0,0,0.34375,0.464286,0.333333,0.528846,0,y
12202,0.25,0,0.28125,0.571429,0.666667,0.932692,0,n
13946,0,0,0.15625,0.214286,0.333333,0.557692,0,y
12014,0.25,0,0.40625,0.5,0.666667,0.759615,0,n
13391,0,0,0.09375,0.178571,0.333333,0.298077,0.25,y
11992,0.25,0,0.3125,0.535714,0.666667,0.788462,0,n
13012,0.25,0,0.28125,0.607143,0.333333,0.769231,0,n
11297,0,0,0.125,0.428571,0.333333,0.855769,0,n
13249,0,0,0.09375,0.321429,0.333333,0.259615,0.25,y
13793,0,0,0.21875,0.75,0.666667,0.875,0,n
12317,0.25,0,0.3125,0.535714,0.666667,0.528846,0,n
11771,0,0,0.25,0.285714,0.333333,0.605769,0,y
12514,0.25,0,0.28125,0.571429,0.666667,0.759615,0,n
12785,0,0,0.21875,0.392857,0.666667,0.471154,0,n
11251,0,0,0.15625,0.285714,0.333333,0.576923,0,y
12755,0,0,0.375,0.535714,0.666667,0.807692,0.5,n
11758,0,0,0.15625,0.464286,0.333333,0.759615,0,y
12124,0,0,0.40625,0.535714,0.666667,0.865385,0,n
13768,0,0,0.15625,0.285714,0.333333,0.317308,0,y
12266,0,0,0.25,0.535714,0.666667,0.644231,0,n
12147,0.25,0,0.4375,0.678571,0.666667,0.711538,0,n
12387,0.25,0.166667,0.4375,0.821429,0.666667,0.663462,0,n
12438,0.25,0,0.1875,0.607143,0.333333,0.605769,0,n
11550,0.25,0.333333,0.25,0.392857,0,0.75,0.25,y
11504,0,0,0.4375,0.392857,0.333333,0.75,0,n
13913,0,0,0.21875,0.357143,0.333333,0.644231,0,y
13096,0,0,0.1875,0.428571,0.333333,0.644231,0.25,y
13920,0,0,0.4375,0.25,0.333333,0.653846,0.25,y
12631,0.25,0,0.40625,0.428571,0.666667,0.663462,0,n
11115,0,0.833333,0.625,0.535714,0,0.961538,0,n
13165,0,0,0.8125,0.535714,0.333333,0.865385,0.5,n
11797,0.25,0,0.25,0.464286,0.666667,0.490385,0,n
11637,0,0,0.1875,0.285714,0.333333,0.5,0,y
13221,0,0,0.09375,0.285714,0.333333,0.298077,0.5,y
11245,0.25,0,0.3125,0.428571,0.666667,0.913462,0,n
13862,0,0,0.125,0.321429,0.333333,0.25,0,y
13557,0.25,0,0.28125,0.535714,0.666667,0.403846,0,n
13618,0,0,0.25,0.285714,0.333333,0.442308,0,y
12881,0,0,0.34375,0.5,0.666667,0.480769,0.25,n
11633,0,0,0.25,0.464286,0.333333,0.951923,0,n
11175,0,0,0.25,0.392857,0.666667,0.711538,0,n
12855,0.25,0,0.28125,0.428571,0.666667,0.682692,0.25,n
13703,0,0,0.28125,0.607143,0.666667,0.519231,0,n
13602,0,0,0.125,0.25,0.333333,0.182692,0.25,y
12719,0,0,0.21875,0.5,0.666667,0.721154,0.5,n
12898,0.25,0,0.15625,0.5,0.666667,0.778846,0,n
12867,0,0,0.34375,0.428571,0.666667,0.75,0.25,n
11726,0,0,0.25,0.142857,0.333333,0.211538,0,y
11942,0,0.166667,0.40625,0.5,0.666667,0.903846,0,n
12778,0.25,0,0.28125,0.428571,0.666667,0.730769,0.5,n
11244,0,0,0.125,0.357143,0.333333,0.480769,0,y
11068,0,0,0.1875,0.607143,0.666667,0.490385,0.25,n
12563,0,0,0.375,0.392857,0.666667,0.471154,0,n
11224,0,0,0.5625,0.464286,0.333333,0.567308,0,y
11144,0.25,0,0.1875,0.428571,0.666667,0.384615,0,n
13438,0,0,0.1875,0.285714,0.333333,0.605769,0,y
12625,0.25,0,0.4375,0.571429,0.666667,0.826923,0,n
11828,0.25,0,0.28125,0.25,0.333333,0.576923,0.25,y
13202,0,0,0.21875,0.214286,0.333333,0.394231,0,y
12201,0.25,0,0.40625,0.428571,0.666667,0.865385,0.25,n
12725,0.25,0,0.46875,0.571429,0.666667,0.855769,0.25,n
12473,0.25,0,0.34375,0.5,0.666667,0.865385,0,n
13858,0,0,0.09375,0.214286,0.333333,0.432692,0,y
12302,0.5,0,0.28125,0.535714,0.666667,0.701923,0,n
13346,0,0,0.09375,0.535714,0.333333,0.846154,0,n
13736,0,0,0.15625,0.392857,0.333333,0.346154,0,y
11476,0.25,0.333333,0.15625,0.5,0,0.730769,0,y
12420,0,0,0.375,0.785714,0.666667,0.807692,0,n
13069,0,0,0.0625,0.142857,0.333333,0.365385,0.5,y
11247,0,0,0.3125,0.535714,0.666667,0.663462,0,n
13343,0,0,0.09375,0.321429,0.333333,0.259615,0.25,y
12029,0.25,0,0.34375,0.357143,0.666667,0.692308,0,n
10972,0,0,0.15625,0.214286,0.333333,0.451923,0,y
12253,0,0,0.28125,0.392857,0.666667,0.451923,0,n
11747,0,0,0.25,0.5,0.666667,0.903846,0,n
12798,0,0,0.3125,0.535714,0.666667,0.788462,0.25,n
12732,0.25,0,0.34375,0.571429,0.666667,0.740385,0.5,n
13472,0,0,0.09375,0.178571,0.333333,0.567308,0,y
11902,0,0,0.21875,0.357143,0.333333,0.759615,0,y
11398,0,0,0.1875,0.285714,0.333333,0.490385,0,y
12037,0,0,0.15625,0.321429,0.666667,0.557692,0.25,n
10954,0,0,0.09375,0.285714,0.333333,0.615385,0,y
13301,0,0,0.125,0.142857,0.333333,0.480769,0.25,y
12605,0,0,0.375,0.5,0.666667,0.615385,0,n
11418,0,0,0.15625,0.464286,0.666667,0.682692,0.25,n
12008,0.25,0,0.3125,0.607143,0.666667,0.528846,0,n
11427,0.25,0.333333,0.3125,0.642857,0.333333,0.855769,0,n
11886,0,0,0.15625,0.392857,0.333333,0.567308,0.25,y
13450,0,0,0.78125,0.535714,0.333333,0.855769,0.25,n
13049,0.25,0,0.34375,0.25,0.333333,0.644231,0.5,y
13269,0,0,0.34375,0.214286,0.333333,0.653846,0.25,y
12520,0.25,0,0.375,0.464286,0.666667,0.798077,0,n
12668,0,0.166667,0.28125,0.428571,0.666667,0.375,0,n
11351,0.25,0.333333,0.28125,0.357143,0,0.942308,0.5,y
11984,0,0,0.1875,0.464286,0.666667,0.451923,0.25,n
12230,0,0,0.34375,0.321429,0.666667,0.586538,0,n
13090,0,0,0.21875,0.535714,0.333333,0.403846,0.25,y
12712,0.5,0,0.1875,0.607143,0.666667,0.586538,0.25,n
13523,0,0,0.25,0.464286,0.666667,0.817308,0,n
11738,0,0,0.28125,0.642857,0.666667,0.884615,0,n
11652,0,0,0.34375,0.464286,0.333333,0.259615,0,y
11722,0,0,0.09375,0.464286,0.333333,0.730769,0,y
11719,0,0,0.5625,0.321429,0.333333,0.653846,0,y
12943,0,0,0.3125,0.571429,0.666667,0.692308,0,n
11957,0,0,0.21875,0.5,0.666667,0.759615,0.25,n
13291,0,0,0.28125,0.535714,0.333333,0.403846,0.25,y
13850,0,0,0.375,0.25,0.333333,0.605769,0,y
11692,0,0,0.1875,0.357143,0.333333,0.461538,0.25,y
12444,0.25,0,0.3125,0.464286,0.666667,0.75,0,n
12390,0,0,0.25,0.464286,0.666667,0.826923,0.25,n
11786,0,0,0.5625,0.392857,0.666667,0.471154,0,n
11559,0.25,0.333333,0.4375,0.428571,0.333333,0.576923,0,y
11620,0,0,0.3125,0.178571,0.333333,0.471154,0,y
13734,0,0,0.40625,0.392857,0.666667,0.557692,0,n
12831,0,0,0.5,0.785714,0.666667,0.807692,0,n
13787,0,0,0.21875,0.464286,0.666667,0.913462,0,n
13586,0,0,0.375,0.714286,0.333333,0.442308,0.25,y
11413,0,0,0.09375,0.392857,0.333333,0.519231,0,y
12895,0.25,0,0.21875,0.678571,0.666667,0.942308,0,n
13312,0,0,0.21875,0.678571,0.333333,0.769231,0.25,n
12756,0,0,0.3125,0.571429,0.666667,0.865385,0.5,n
10971,0,0,0.15625,0.25,0.333333,0.548077,0,y
12144,0.5,0,0.28125,0.464286,0.666667,0.846154,0,n
11003,0,0,0.34375,0.392857,0.666667,0.711538,0,n
12602,0.25,0,0.375,0.428571,0.666667,0.884615,0,n
13045,0.25,0,0.25,0.178571,0.333333,0.788462,0.25,y
13139,0,0,0.46875,0.464286,0.333333,0.721154,0.5,n
12968,0.25,0,0.21875,0.285714,0.333333,0.519231,0.5,y
13434,0,0,0.34375,0.214286,0.333333,0.644231,0,y
11355,0.25,0.166667,0.15625,0.75,0.666667,0.855769,0,n
13770,0,0,0.375,0.321429,0.666667,0.884615,0,n
12633,0.25,0,0.40625,0.5,0.666667,0.865385,0,n
12234,0,0,0.40625,0.785714,0.666667,0.807692,0,n
13644,0,0,0.125,0.428571,0.333333,0.538462,0,y
12224,0.25,0,0.25,0.357143,0.666667,0.634615,0.25,n
11644,0,0,0.15625,0.142857,0.333333,0.403846,0,y
11798,0,0,0.1875,0.142857,0.333333,0.663462,0,y
12673,0.25,0,0.375,0.357143,0.666667,0.326923,0,n
11934,0,0,0.125,0.464286,0.333333,0.730769,0,y
13187,0,0,0.0625,0.285714,0.333333,0.307692,0,y
13334,0,0,0.09375,0.142857,0.333333,0.413462,0.25,y
11314,0,0,0.3125,0.464286,0.666667,0.759615,0,n
11363,0,0,0,0.285714,0.333333,0.355769,0,y
11439,0,0,0.125,0.142857,0.333333,0.336538,0,y
12974,0.25,0,0.5625,0.5,0.333333,0.836538,0.5,n
12490,0.25,0,0.40625,0.535714,0.666667,0.798077,0,n
13288,0,0,0.25,0.714286,0.333333,0.817308,0.25,n
13927,0,0,0.1875,0.142857,0.333333,0.653846,0,y
12960,0,0,0.1875,0.321429,0.666667,0.605769,0,n
12726,0,0,0.1875,0.714286,0.666667,0.625,0,n
12391,0.25,0,0.1875,0.714286,0.666667,0.721154,0,n
10991,0,0,0.3125,0.464286,0.666667,0.634615,0.25,n
11230,0.25,0,0.375,0.428571,0.666667,0.778846,0,n
11647,0,0,0.5,0.392857,0.666667,0.596154,0,n
11008,0,0,0.21875,0.464286,0.666667,0.548077,0,n
11001,0,0,0.0625,0.285714,0.333333,0.317308,0,y
12573,0,0,0.34375,0.607143,0.666667,0.932692,0,n
12675,0.25,0,0.3125,0.571429,0.666667,0.673077,0,n
12347,0,0,0.375,0.392857,0.666667,0.634615,0.25,n
13614,0,0,0.15625,0.285714,0.333333,0.528846,0,y
11231,0.25,0.166667,0.46875,0.392857,0.666667,0.807692,0,n
12927,0,0,0.34375,0.5,0.666667,0.634615,0,n
13447,0,0,0.0625,0.142857,0.333333,0.682692,0,y
12373,0.25,0,0.125,0.25,0.333333,0.615385,0,y
13460,0,0,0.03125,0.214286,0.333333,0.346154,0,y
12170,0.25,0,0.375,0.5,0.666667,0.682692,0,n
10968,0.25,0.333333,0.5625,0.785714,0.666667,0.951923,0,n
12878,0,0,0.1875,0.464286,0.666667,0.817308,0.25,n
11852,0,0,0.3125,0.285714,0.333333,0.923077,0,n
12395,0,0,0.25,0.392857,0.666667,0.596154,0,n
11237,0,0,0.40625,0.607143,0.666667,0.807692,0,n
13465,0,0,0.28125,0.178571,0.333333,0.490385,0,y
12393,0.25,0,0.375,0.5,0.666667,0.615385,0,n
13479,0,0,0.09375,0.178571,0.333333,0.423077,0,y
12532,0.5,0,0.25,0.464286,0.666667,0.653846,0,n
11070,0,0,0.125,0.178571,0.333333,0.384615,0,y
11017,0,0,0.34375,0.392857,0.666667,0.461538,0,n
11760,0,0,0.40625,0.392857,0.666667,0.557692,0,n
12467,0,0,0.3125,0.607143,0.666667,0.913462,0.25,n
12702,0.25,0,0.4375,0.428571,0.666667,0.865385,0.25,n
12436,0,0,0.21875,0.535714,0.666667,0.711538,0,n
13765,0,0,0.28125,0.607143,0.333333,0.951923,0,n
12512,0.25,0,0.375,0.714286,0.666667,0.798077,0,n
12950,0,0,0.6875,0.357143,0.666667,0.711538,0.5,n
12413,0,0,0.375,0.607143,0.666667,0.653846,0,n
12033,0.5,0,0.46875,0.571429,0.666667,0.615385,0,n
13319,0,0,0.09375,0.535714,0.333333,0.855769,0.25,n
12992,0.25,0,0.1875,0.178571,0.333333,0.519231,0,y
13597,0,0,0.28125,0.25,0.333333,0.480769,0,y
13842,0,0,0.09375,0.285714,0.333333,0.375,0,y
13796,0,0,0.34375,0.321429,0.666667,0.701923,0,n
13676,0,0,0.1875,0.357143,0.333333,0.269231,0,y
12861,0.25,0,0.34375,0.5,0.666667,0.769231,0.25,n
12298,0.25,0,0.4375,0.428571,0.666667,0.663462,0,n
12762,0,0,0.28125,0.5,0.666667,0.634615,0.25,n
11009,0,0,0.28125,0.392857,0.666667,0.490385,0,n
12504,0.5,0,0.21875,0.464286,0.666667,0.634615,0,n
13686,0,0,0.09375,0.214286,0.333333,0.394231,0.25,y
13081,0,0,0.1875,0.25,0.333333,0.480769,0.25,y
13508,0,0,0.25,0.392857,0.666667,0.394231,0,y
13925,0,0,0.25,0.321429,0.333333,0.634615,0,y
11350,0,0,0.25,0.464286,0.333333,0.778846,0,n
11720,0,0,0.5625,0.392857,0.333333,0.807692,0,n
13514,0.25,0,0.28125,0.5,0.666667,0.644231,0,n
13558,0,0,0.21875,1,0.333333,0.836538,0,n
13140,0,0,0.09375,0.571429,0.333333,0.778846,0.5,n
12316,0.25,0,0.25,0.392857,0.666667,0.807692,0,n
12516,0.25,0,0.46875,0.571429,0.666667,0.673077,0,n
13699,0,0,0.21875,0.392857,0.666667,0.846154,0,n
13452,0,0,0.25,0.25,0.333333,0.576923,0,y
12676,0.25,0,0.4375,0.428571,0.666667,0.855769,0,n
13023,0.25,0,0.25,0.571429,0.333333,0.942308,0.25,n
12292,0,0,0.34375,0.535714,0.666667,0.807692,0,n
11585,0,0,0.15625,0.321429,0.333333,0.519231,0,y
12313,0.5,0,0.21875,0.464286,0.666667,0.846154,0,n
13018,0.25,0,0.34375,0.25,0.333333,0.509615,0,y
11060,0,0,0.125,0.285714,0.333333,0.173077,0,y
13093,0,0,0.25,0.285714,0.333333,0.519231,0.5,y
12703,0.25,0,0.34375,0.571429,0.666667,0.932692,0,n
13936,0,0,0.25,0.142857,0.333333,0.432692,0,y
11514,0,0,0.21875,0.285714,0.333333,0.855769,0,y
12462,0.25,0,0.3125,0.392857,0.666667,0.740385,0,n
12081,0,0,0.40625,0.714286,0.666667,0.826923,0,n
11966,0.25,0,0.25,0.428571,0.666667,0.663462,0,n
12288,0,0,0.40625,0.535714,0.666667,0.894231,0,n
12050,0,0,0.15625,0.392857,0.666667,0.625,0,n
11693,0,0,0.1875,0.357143,0.333333,0.423077,0,y
11164,0.25,0,0.21875,0.464286,0.333333,0.875,0.25,n
13670,0,0,0.28125,0.142857,0.333333,0.336538,0,y
13489,0,0,0.125,0.142857,0.333333,0.471154,0,y
11005,0,0,0.3125,0.321429,0.666667,0.721154,0,n
11509,0,0,0.3125,0.392857,0.333333,0.778846,0,n
12332,0,0,0.34375,0.464286,0.666667,0.567308,0,n
13753,0,0,0.375,0.321429,0.666667,0.567308,0,n
11472,0,0,0.21875,0.214286,0.333333,0.240385,0,y
11750,0,0,0.21875,0.5,0.666667,0.903846,0.25,n
11593,0,0,0.0625,0.357143,0.333333,0.567308,0.25,y
13302,0,0,0.125,0.214286,0.333333,0.442308,0.25,y
11105,0,0,0.15625,0.428571,0.333333,0.663462,0,y
11854,0.25,0,0.3125,0.5,0.333333,0.557692,0,y
12053,0.25,0,0.21875,0.357143,0.666667,0.692308,0.25,n
12329,0,0,0.28125,0.678571,0.666667,0.711538,0,n
11697,0,0,0.21875,0.357143,0.333333,0.461538,0,y
12913,0.25,0,0.34375,0.428571,0.666667,0.884615,0,n
11772,0.25,0,0.3125,0.392857,0.666667,0.538462,0,n
11339,0,0.166667,0.3125,0.535714,0.333333,0.365385,0,y
11078,0,0,0.34375,0.428571,0.666667,0.836538,0.25,n
13293,0,0,0.1875,0.571429,0.333333,0.875,0.25,n
13784,0,0,0.21875,0.321429,0.666667,0.701923,0,n
11694,0,0,0.1875,0.392857,0.333333,0.461538,0,y
12119,0.25,0,0.375,0.642857,0.666667,0.836538,0,n
13405,0,0,0.15625,0.321429,0.333333,0.490385,0,y
12713,0,0,0.375,0.392857,0.666667,0.721154,0.25,n
13769,0,0,0.25,0.5,0.666667,0.673077,0,n
11378,0,0.333333,0.15625,0.428571,0,0.836538,0.25,y
12976,0.25,0,0.3125,0.714286,0.333333,0.894231,0.5,n
12973,0.25,0,0.4375,0.571429,0.333333,0.730769,0.5,n
12544,0.25,0,0.3125,0.535714,0.666667,0.788462,0.25,n
11755,0,0,0.125,0.285714,0.333333,0.278846,0,y
12372,0,0,0.28125,0.535714,0.666667,0.778846,0,n
12729,0.5,0,0.4375,0.464286,0.666667,0.673077,0.5,n
11843,0.25,0,0.375,0.5,0.666667,0.375,0,n
12667,0,0,0.1875,0.428571,0.666667,0.769231,0,n
13270,0,0,0.28125,0.357143,0.333333,0.576923,0.5,y
