tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers
11971,1,0,12,15,2,135,0
13885,0,0,8,13,1,97,0
12219,1,0,12,16,2,117,0
13279,0,0,7,13,1,117,0
11523,0,0,12,11,2,119,0
12508,0,1,13,13,2,84,0
13003,1,0,7,11,1,101,0
13345,0,0,5,16,1,134,1
12776,1,0,14,19,2,135,2
13264,0,0,15,20,1,108,1
12171,0,0,10,17,2,117,0
13562,0,0,13,9,1,89,0
11607,0,0,9,11,2,120,0
13291,0,0,11,16,1,87,1
12426,0,0,7,15,2,94,0
11799,1,0,7,17,2,104,0
13372,0,0,8,9,1,107,1
12027,1,0,11,16,2,124,0
12234,0,0,15,23,2,129,0
13225,0,0,5,9,1,84,1
12323,1,0,15,20,2,119,0
11358,0,1,14,10,1,82,0
12685,1,1,15,12,2,118,0
11106,0,0,14,15,2,129,0
12601,1,0,12,8,1,94,0
12943,0,0,12,17,2,117,0
11322,0,0,11,14,2,122,0
11589,0,0,11,13,1,127,0
12424,0,0,5,14,2,120,0
13808,0,0,9,10,2,102,0
11349,1,2,14,16,0,145,1
13746,0,0,6,8,1,63,1
11904,0,0,9,12,1,114,0
11104,0,0,6,6,1,79,0
13385,0,0,19,6,1,94,2
13725,0,0,17,10,2,133,0
12509,1,0,9,11,2,105,0
13820,0,0,12,10,2,121,0
11007,0,0,11,10,2,90,0
12617,0,0,13,15,2,111,0
12548,1,0,11,11,2,79,0
13300,0,0,8,13,1,98,1
11028,0,0,6,11,1,108,1
11815,1,0,5,15,1,122,0
12833,0,0,13,10,2,104,0
13552,0,0,10,9,1,70,0
11572,0,0,5,22,1,125,0
13706,0,0,5,16,2,130,1
12034,1,0,12,8,1,94,0
13461,0,0,9,6,1,71,2
13329,0,0,7,5,1,82,1
12912,2,0,14,13,2,124,1
13668,0,0,9,13,2,135,0
13327,0,0,9,12,1,118,1
13445,0,0,6,13,1,113,0
13484,0,0,10,10,1,102,0
12101,2,0,14,22,2,129,1
12953,0,0,18,21,2,132,2
12530,1,0,13,22,2,130,0
13022,1,0,9,11,1,104,3
11202,1,0,16,13,2,124,0
11831,1,0,7,8,1,68,0
13018,1,0,13,8,1,98,0
12669,1,0,16,21,2,128,0
13801,0,0,16,23,1,140,0
11221,1,0,8,13,1,133,0
11673,0,0,13,14,2,109,1
12152,0,0,9,20,2,119,0
11599,0,0,12,12,2,137,0
13463,1,0,15,12,1,123,0
11363,0,0,2,9,1,82,0
12324,1,0,9,15,2,125,1
12252,0,0,12,14,2,99,0
13510,0,0,12,17,2,142,0
12883,1,0,5,15,2,127,1
13040,1,0,11,14,1,125,2
12251,0,0,9,12,2,106,0
13541,0,0,15,13,2,112,0
13718,0,0,13,10,2,103,0
12033,2,0,17,17,2,109,0
11093,1,2,5,13,0,145,1
13822,0,0,11,25,2,139,1
12946,2,0,10,12,1,115,0
12335,2,0,10,14,2,111,0
11594,0,0,15,13,2,134,0
11453,1,1,14,15,1,141,0
12396,1,0,8,13,2,122,0
11165,0,0,11,13,2,111,0
13892,0,1,8,6,1,86,0
13111,0,0,7,8,1,88,4
12877,0,0,11,15,2,94,0
12188,1,0,12,16,2,129,0
11445,1,2,5,10,0,129,2
12298,1,0,16,13,2,114,0
11938,0,0,11,9,1,96,0
12286,1,0,13,12,2,122,0
11119,0,0,9,14,2,89,0
13244,0,0,5,7,1,90,2
11387,0,0,11,12,1,92,0
11117,0,0,6,7,1,63,0
11274,1,0,13,10,1,141,0
11606,0,0,13,14,2,111,0
12655,1,0,13,16,2,127,0
12378,0,0,8,14,2,100,0
13598,0,0,6,9,1,107,0
11536,0,0,11,8,1,81,0
12505,1,0,8,15,2,121,0
11375,0,0,11,10,2,106,0
13695,0,0,6,14,1,103,0
13141,0,0,27,16,1,135,2
13012,1,0,11,18,1,125,0
12501,0,0,11,14,2,104,0
12469,0,0,15,16,2,135,0
13374,0,0,6,15,1,101,2
10955,0,0,5,15,2,111,0
13457,0,0,10,10,1,68,0
13613,0,0,9,12,1,117,0
10971,0,0,7,8,1,102,0
13361,0,0,6,7,1,91,2
11458,2,0,13,13,1,133,0
13779,0,0,12,12,2,128,0
11846,0,0,12,6,1,81,0
11238,1,1,5,12,1,138,0
12151,1,1,18,24,2,121,0
11201,0,0,10,25,1,142,0
11021,0,0,9,12,1,128,0
11878,0,0,5,7,1,80,0
13332,0,0,8,9,1,115,1
11273,1,0,9,8,1,81,0
12906,0,0,9,16,2,119,0
11096,0,0,7,14,2,83,0
11868,0,0,12,15,2,126,0
12134,2,0,8,17,1,138,0
11084,0,0,13,19,2,91,0
13277,0,0,10,21,1,130,1
13216,0,0,6,9,1,117,0
11212,0,0,6,7,1,90,1
12708,0,0,11,12,2,108,1
13286,0,0,5,7,1,89,2
12695,0,0,11,14,2,100,0
11704,1,1,13,8,0,137,0
11816,2,1,12,15,1,132,0
13379,0,0,17,14,1,119,1
11425,0,0,8,7,1,90,0
13858,0,0,5,7,1,90,0
13749,0,0,15,15,2,108,0
11641,1,2,5,12,0,100,1
12417,0,0,9,21,2,136,0
11269,0,0,9,14,2,123,0
11901,0,0,9,6,1,73,0
12768,1,0,8,13,2,112,2
11916,0,0,9,9,1,76,0
11295,0,0,11,13,1,127,0
11976,0,0,12,15,2,130,2
12700,1,0,10,16,2,127,1
11564,1,0,13,11,2,62,0
11954,0,0,11,15,2,118,1
12854,0,0,7,20,2,130,1
11146,0,0,5,6,1,90,0
12487,1,0,15,17,2,124,1
12940,1,0,11,11,2,105,0
11368,1,1,10,21,2,142,0
11163,0,0,14,10,2,128,0
13369,0,0,8,11,1,92,1
11545,1,1,16,13,2,126,0
12775,1,0,16,13,2,136,1
12586,0,0,11,14,2,120,0
13125,0,0,8,13,1,113,2
12952,0,0,7,19,1,137,1
13568,0,0,7,13,1,119,0
13678,0,0,8,7,1,99,1
13154,0,0,17,14,1,120,2
12867,0,0,13,13,2,123,1
11355,1,1,7,22,2,134,0
12338,0,0,13,13,2,136,0
12516,1,0,17,17,2,115,0
12667,0,0,8,13,2,125,0
11732,0,0,5,5,1,103,0
12096,0,0,9,15,2,109,0
13414,0,0,7,19,1,106,0
13735,0,0,11,23,2,142,1
13420,0,0,6,10,1,90,1
13071,0,0,12,7,1,105,0
11962,1,0,15,17,2,131,0
12610,0,0,6,16,2,129,0
13387,0,0,14,9,1,112,2
11844,0,0,10,12,1,116,0
12403,0,0,5,12,2,110,0
11502,0,0,10,23,2,135,0
11560,0,0,4,10,1,84,0
13691,0,0,2,7,1,67,0
11281,1,0,10,5,0,120,0
12559,1,0,12,16,2,117,0
12095,1,0,11,13,2,137,0
13222,0,0,9,20,1,124,0
12001,1,0,13,17,2,115,0
11477,1,2,6,15,0,142,0
11871,1,0,16,17,2,119,0
12240,0,0,14,18,2,120,0
13079,0,0,28,16,1,135,2
13289,0,0,8,15,1,105,1
11428,0,4,11,23,1,128,0
12170,1,0,14,15,2,116,0
13073,0,0,7,19,1,107,1
11139,0,0,13,11,2,100,0
12292,0,0,13,16,2,129,0
11850,1,0,9,13,1,127,0
12200,1,0,12,11,2,117,0
11728,0,0,8,10,1,79,0
11985,0,0,11,10,2,129,0
13888,0,0,5,18,1,118,0
11671,0,0,10,19,2,124,0
13443,1,0,11,9,1,122,0
13259,0,0,7,9,1,107,1
13135,0,0,6,10,1,92,3
12786,1,0,10,15,2,132,0
11581,0,0,6,8,1,79,0
13395,0,0,15,11,1,95,1
12167,2,0,8,12,2,132,0
12035,1,0,18,15,2,125,0
11979,1,0,10,16,2,112,0
13886,0,0,8,9,1,119,0
12138,1,0,14,13,2,105,0
12112,1,0,12,12,1,113,0
11217,0,0,11,17,1,140,0
13602,0,0,6,8,1,64,1
13330,0,0,7,8,1,86,1
11237,0,0,15,18,2,129,0
11044,0,0,7,13,2,132,1
13253,0,0,7,9,1,102,2
13651,0,0,11,6,1,85,0
12931,0,0,11,16,2,129,0
13090,0,0,9,16,1,87,1
11905,0,0,10,9,1,88,0
13337,0,0,11,17,1,98,1
13080,0,0,9,20,1,125,1
12376,1,0,11,16,2,124,0
12022,1,0,10,19,2,130,0
12144,2,0,11,14,2,133,0
12752,1,0,13,17,2,132,2
10962,1,2,15,16,1,138,1
13255,0,0,5,11,1,87,3
13272,0,0,8,20,1,140,1
13150,0,0,5,5,1,88,1
12064,0,0,15,18,2,113,0
11598,0,0,10,14,1,136,0
12941,1,0,11,8,1,94,0
11739,0,0,8,10,1,72,0
13119,0,0,6,7,1,110,3
11999,1,0,14,21,2,128,0
12465,0,0,11,16,2,129,0
13920,0,0,16,8,1,113,1
11690,0,0,5,5,1,92,0
12280,1,0,14,16,2,112,1
13165,0,0,28,16,1,135,2
11749,0,0,5,5,1,56,0
13893,0,0,10,5,1,98,0
11773,0,0,13,15,2,93,0
11396,0,0,11,16,2,124,0
13663,0,0,14,23,1,140,0
12479,0,0,13,16,2,135,0
13376,0,0,9,12,1,118,1
11473,0,0,11,10,2,79,0
13108,0,0,5,7,1,91,3
12608,1,0,9,13,2,110,0
11610,0,0,8,13,1,97,0
13354,0,0,8,14,1,127,1
11727,0,0,14,12,1,78,0
11345,0,0,5,7,1,112,0
11754,0,0,11,12,1,114,0
12361,1,0,10,15,2,123,0
11897,0,0,10,8,1,119,0
12754,1,0,15,15,2,107,2
13310,0,0,7,26,1,130,1
12495,0,0,13,20,2,119,0
13083,0,0,10,21,1,131,2
12217,2,0,15,13,2,129,0
13266,0,0,5,13,1,81,1
11124,1,0,7,11,1,117,0
11752,0,0,10,12,2,111,0
13722,0,0,8,17,2,126,0
13389,0,0,6,7,1,108,1
12590,1,0,8,20,2,143,0
12976,1,0,12,21,1,138,2
12078,0,0,8,14,2,120,0
11625,1,2,11,13,0,145,0
12364,1,0,7,15,2,106,0
13314,0,0,5,8,1,123,1
11757,0,0,10,10,2,110,0
11574,1,0,10,10,1,114,0
13612,0,0,8,14,1,92,0
11035,0,0,10,7,1,92,0
13655,0,0,7,26,1,129,0
13156,0,0,5,8,1,122,0
13879,0,0,11,18,1,102,0
13635,0,0,5,7,1,88,0
11549,1,2,15,15,0,142,1
13371,0,0,6,11,1,90,1
11638,1,2,6,17,0,145,1
11643,0,0,6,7,1,77,0
11036,0,0,7,8,1,80,0
12759,1,0,14,21,2,130,2
12875,0,0,8,14,2,120,0
12269,1,0,19,21,2,140,0
11931,0,0,10,16,2,115,0
10977,0,0,9,8,1,78,0
11692,0,0,8,11,1,93,1
11336,0,0,13,13,2,135,1
12868,0,0,9,20,2,133,2
11377,0,0,5,7,1,107,0
12020,1,0,12,17,2,129,0
12560,1,0,15,15,2,104,0
11890,0,0,10,7,1,91,2
12635,0,0,9,14,2,115,0
13563,0,0,9,13,1,101,0
12541,1,0,16,13,2,135,1
12157,0,0,10,13,2,136,0
13492,0,0,4,8,1,106,0
13282,0,0,5,11,1,87,4
11489,0,0,10,11,2,113,1
12536,0,0,8,14,2,100,0
13906,0,0,4,5,1,74,0
13738,0,0,20,13,2,137,1
13747,0,0,12,16,2,136,0
13891,0,0,10,9,1,100,0
13054,0,0,4,13,1,114,0
11857,1,0,10,14,1,119,0
13394,0,0,10,21,1,129,0
13128,0,0,5,9,1,84,1
12605,0,0,14,15,2,109,0
11676,0,0,8,13,1,134,0
11517,0,0,8,15,1,105,0
13010,1,0,11,21,1,136,0
11194,1,0,18,13,2,111,0
13321,0,0,8,8,1,89,1
12519,1,0,8,18,1,123,0
13441,1,0,11,8,1,96,0
12381,1,0,15,11,2,117,0
12577,0,0,10,21,2,136,0
11333,0,0,12,10,1,103,0
11696,0,0,5,5,1,60,0
11766,0,0,12,13,2,99,0
11851,2,0,12,19,2,111,0
11133,0,0,4,15,1,103,1
10976,0,1,12,14,1,144,0
12259,0,0,10,16,2,119,0
11110,0,0,11,10,1,109,0
11698,0,0,18,9,1,100,0
12637,2,0,9,17,1,138,0
11742,0,0,10,12,1,106,0
12675,1,0,12,17,2,115,0
11195,0,0,14,20,1,143,0
11826,0,0,10,14,2,132,0
12256,2,0,16,24,2,131,0
10988,0,0,7,14,2,105,0
13173,0,0,5,16,1,134,1
12316,1,0,10,12,2,129,0
12823,0,0,11,20,2,127,1
11986,1,0,14,19,2,114,0
13139,0,0,17,14,1,120,2
12390,0,0,10,14,2,131,1
13694,0,0,8,11,1,79,1
12960,0,0,8,10,2,108,0
11505,0,0,18,7,1,110,0
11494,0,0,12,14,2,127,0
11755,0,0,6,9,1,74,0
13023,1,0,10,17,1,143,1
12345,1,0,16,21,2,128,0
13315,0,0,7,9,1,107,1
12671,0,0,18,16,2,96,0
11005,0,0,12,10,2,120,0
11853,2,0,10,14,1,97,0
11626,0,0,24,12,2,133,0
11149,1,0,7,13,1,115,0
13159,0,0,6,8,1,86,2
12815,1,0,15,12,2,123,1
11533,0,0,10,6,1,97,0
13152,0,0,6,11,1,90,1
12925,0,0,13,16,2,129,0
11695,0,0,12,10,1,107,0
11319,0,1,14,12,1,104,0
13362,0,0,8,5,1,82,1
12413,0,0,14,18,2,113,0
12639,0,0,15,16,2,135,0
12218,1,0,16,14,2,118,0
12030,1,0,11,11,2,118,1
13417,0,0,7,13,1,104,0
11724,0,0,5,15,1,85,0
13072,0,0,12,7,1,86,0
12937,0,0,11,13,2,130,0
12595,0,0,10,20,2,126,0
13250,0,0,7,8,1,87,3
12785,0,0,9,12,2,94,0
13704,0,0,15,10,2,93,2
13739,0,0,7,18,1,144,0
11835,1,0,13,17,2,124,0
11141,1,0,6,14,1,109,0
13736,0,0,7,12,1,81,0
11924,0,0,6,10,1,80,0
12067,0,0,14,23,2,129,0
11275,1,0,9,3,0,72,0
12325,0,0,14,16,2,98,0
13683,0,0,5,7,1,78,0
12360,0,0,11,11,2,120,0
13595,0,0,8,11,1,83,0
13889,0,0,5,5,1,102,0
12762,0,0,11,15,2,111,1
12891,2,0,7,25,1,114,0
11701,0,0,24,13,2,121,0
12638,0,0,11,13,2,127,0
12055,2,0,12,12,1,115,0
12816,0,0,10,16,2,119,1
11085,0,1,13,10,1,100,0
11114,0,0,24,13,2,123,0
11718,0,0,8,8,1,85,0
12026,1,0,10,16,2,127,1
11020,0,0,8,14,2,116,0
11771,0,0,10,9,1,108,0
11326,0,0,11,13,2,115,1
12924,0,0,8,16,2,129,0
11737,0,0,6,9,1,76,0
13335,0,0,11,18,1,126,0
12315,1,0,9,16,2,112,0
11175,0,0,10,12,2,119,0
12125,0,0,7,13,2,121,1
11745,0,0,8,9,1,81,0
12332,0,0,13,14,2,104,0
12006,0,0,17,12,2,123,1
11618,0,0,7,13,1,71,0
13813,0,1,12,11,2,110,0
11860,0,0,7,10,1,124,0
11852,0,0,12,9,1,141,0
12727,1,0,11,13,2,120,1
11280,2,0,11,5,0,95,0
12270,1,0,7,16,2,132,0
13451,0,0,8,13,1,106,0
11399,0,0,16,14,2,140,0
13809,0,0,9,16,2,91,0
13830,0,0,17,23,2,126,0
13317,0,0,8,15,1,118,0
13780,1,0,7,10,1,67,0
13850,0,0,14,8,1,108,0
11504,0,0,16,12,1,123,0
11344,0,1,6,14,1,96,0
11214,0,0,12,10,2,111,0
11351,1,2,11,11,0,143,2
13833,1,0,8,16,2,94,0
13448,0,0,5,13,1,80,0
13538,0,0,9,7,1,86,0
11228,0,0,8,5,1,78,0
12002,1,0,18,13,2,134,0
11206,0,0,7,10,1,139,0
12658,0,0,12,13,2,136,0
13531,0,0,7,9,1,113,0
13784,0,0,9,10,2,118,0
11710,0,0,4,13,1,73,0
12734,1,0,9,21,2,120,0
13458,0,0,6,10,1,72,0
12723,2,0,11,9,1,111,0
13913,0,0,9,11,1,112,0
13175,0,0,15,9,1,134,1
13600,0,0,9,11,1,101,0
13634,0,0,11,12,1,128,0
12304,0,0,8,14,2,115,0
13130,0,0,9,20,1,124,0
11612,0,0,9,10,1,113,1
13646,0,0,8,14,1,92,0
12725,1,0,17,17,2,134,1
13381,0,0,5,5,1,88,1
13819,0,0,10,18,2,121,0
12237,0,0,12,21,2,136,0
11300,0,0,7,13,1,125,1
12382,1,0,12,11,2,118,1
11168,1,0,13,21,2,128,0
12553,1,0,12,13,2,132,0
13158,0,0,8,20,1,141,2
10996,0,0,20,14,2,123,0
13637,0,0,10,22,2,136,0
12756,0,0,12,17,2,135,2
13239,0,0,15,9,1,133,0
12313,2,0,9,14,2,133,0
11908,0,0,6,5,1,78,0
13062,0,0,9,9,1,104,2
12291,1,0,17,17,2,131,0
11074,1,2,11,13,0,139,1
12065,1,0,13,14,2,115,0
12894,2,0,12,9,1,111,0
11708,0,0,8,16,2,114,0
12294,1,0,14,19,2,132,0
12884,1,0,9,18,1,123,0
11065,0,0,7,8,1,78,0
11613,0,0,6,5,1,55,0
13358,0,0,7,8,1,85,1
12743,1,0,12,13,2,113,2
11264,0,0,12,12,2,140,0
10958,0,1,12,10,1,98,0
11406,0,0,14,12,2,92,0
11967,1,0,15,19,2,132,0
12920,0,0,18,13,2,124,0
11232,1,0,14,20,2,133,0
13627,0,0,9,12,1,114,0
13932,0,0,8,10,1,104,2
12050,0,0,7,12,2,110,0
12300,1,0,14,16,2,129,1
12747,2,0,17,16,2,124,1
12392,1,0,12,13,2,132,0
11964,0,0,13,12,2,123,1
12615,0,0,12,16,2,126,0
11478,1,1,9,14,1,122,0
13882,0,0,8,20,1,115,1
12563,0,0,14,12,2,94,0
11153,0,0,10,7,1,92,1
11930,0,0,14,8,1,108,0
11061,0,0,4,9,1,83,0
11914,0,0,5,9,1,112,0
12625,1,0,16,17,2,131,0
12328,0,0,13,25,2,145,3
13115,0,0,8,13,1,113,2
13558,0,0,9,29,1,132,0
12068,1,0,8,8,1,109,0
12343,0,1,12,13,2,84,0
13298,0,0,4,9,1,78,1
13656,0,0,13,21,2,130,0
11691,0,0,7,5,1,103,0
11509,0,0,12,12,1,126,0
11629,1,2,12,12,0,144,0
11247,0,0,12,16,2,114,0
11415,0,0,12,17,2,118,0
11729,0,0,6,10,1,78,0
12914,1,0,15,21,2,140,0
13620,0,0,11,14,2,95,0
11778,0,0,5,7,1,63,0
11087,0,0,5,5,1,115,0
11151,0,0,11,10,1,80,0
13050,1,0,11,8,1,58,2
12213,0,0,8,14,2,131,1
12701,1,0,12,11,2,117,0
12265,1,1,15,12,2,106,0
13118,0,0,10,9,1,98,1
12477,0,0,13,13,2,127,0
12687,1,0,10,15,2,123,0
12555,2,0,12,18,2,125,0
12850,1,0,16,17,2,133,0
11996,2,0,8,12,2,132,0
11470,0,0,17,12,2,134,0
12220,1,0,12,13,2,122,0
12430,1,0,12,20,2,143,0
11071,0,0,8,10,2,98,0
11401,0,0,11,11,2,113,0
11162,1,0,4,11,1,102,0
12056,0,0,7,12,2,94,0
13530,0,0,9,10,2,111,0
11389,0,0,10,18,2,141,1
11830,1,1,11,21,1,137,0
12814,1,0,6,15,1,119,0
12532,2,0,10,14,2,113,0
13410,0,0,6,10,1,90,1
12851,1,0,5,14,2,122,1
13647,1,0,7,11,1,57,1
12466,1,0,17,19,2,132,0
12000,0,0,16,16,2,96,0
13044,1,0,9,11,1,115,2
11963,0,0,7,18,2,109,1
11429,0,0,5,10,1,91,0
13895,0,0,6,11,1,89,0
12764,1,0,13,16,2,117,0
11713,0,0,9,11,1,86,0
11033,0,0,13,10,2,125,0
11896,0,0,7,9,1,102,0
10949,0,0,5,13,1,61,1
13786,0,0,8,14,2,139,2
12793,1,0,8,22,2,128,1
13773,0,0,4,7,1,85,0
11057,0,1,4,8,1,136,1
13810,0,0,12,10,2,126,0
13817,0,0,6,12,1,89,0
12211,1,0,9,15,2,109,0
12503,2,0,17,20,2,130,0
13269,0,0,13,7,1,113,1
12297,1,0,12,21,2,119,0
12236,0,0,11,10,2,104,0
13569,0,0,13,11,2,100,1
11121,1,0,7,11,1,122,3
11675,0,0,14,14,2,136,0
13904,0,0,6,17,1,112,0
11030,1,1,6,10,0,111,0
11346,0,0,10,7,1,81,0
11834,1,1,14,18,1,138,1
12394,2,0,13,18,2,125,0
12616,0,0,13,16,2,129,0
11907,1,0,7,9,1,114,0
11995,0,0,7,14,2,131,0
11475,1,2,6,11,0,131,0
11382,1,0,10,17,2,115,0
12673,1,0,14,11,2,79,0
12036,1,1,19,24,2,114,0
11653,0,0,8,5,1,50,0
13630,0,0,12,21,2,116,3
12876,0,0,14,13,2,115,1
12832,1,0,12,17,2,132,1
13497,0,0,8,12,2,127,0
11439,0,0,6,5,1,80,0
11508,0,0,12,16,2,117,0
12939,0,0,12,16,2,118,0
11782,0,0,5,10,1,107,0
12694,1,0,16,14,2,118,0
12888,2,0,11,23,1,121,0
12156,0,0,14,25,2,145,3
12677,0,0,14,16,2,128,0
13454,0,0,4,9,1,101,0
11541,1,1,17,17,2,106,1
13233,0,0,7,7,1,72,0
13026,1,0,9,10,1,89,3
12805,1,0,15,14,2,115,0
13870,0,0,11,5,1,80,0
12464,1,0,17,17,2,131,0
13555,0,0,7,5,1,85,0
11182,0,0,17,12,2,93,0
12480,1,0,15,13,2,105,0
11803,0,0,5,19,1,126,0
13845,0,0,9,13,1,131,0
13765,0,0,11,18,1,144,0
12668,0,1,11,13,2,84,0
11423,0,0,19,19,1,139,1
13047,1,0,9,9,1,123,2
12791,1,0,10,16,2,130,1
12366,1,0,16,22,2,130,0
13693,0,0,6,7,1,70,0
13669,0,0,4,7,1,85,0
13928,0,0,6,10,1,91,0
13825,0,0,8,14,2,135,1
12281,0,0,14,15,2,111,0
11516,0,0,10,12,1,109,0
12565,1,0,18,15,2,120,0
13772,0,0,6,19,2,141,0
12092,0,0,6,12,2,99,0
11120,1,0,9,17,2,124,0
12436,0,0,9,16,2,119,0
11328,0,0,12,21,2,140,1
13642,0,0,9,7,1,85,1
12482,0,0,13,16,2,118,0
12452,1,0,11,16,2,106,0
13281,0,0,7,9,1,101,1
11160,1,0,16,16,2,114,0
11820,0,0,13,12,2,126,0
11864,0,0,9,10,1,72,0
12272,0,0,11,15,2,109,0
11586,0,0,7,5,1,86,0
13816,0,0,12,12,1,128,0
11476,1,2,7,15,0,121,0
13873,0,0,9,5,1,90,0
13280,0,0,5,11,1,86,3
11203,2,2,9,21,0,149,0
11073,1,2,11,14,0,132,1
11086,0,2,18,23,1,140,0
12549,1,1,18,24,2,115,0
12750,2,0,14,13,2,129,0
11140,0,0,9,6,1,77,0
11081,0,2,9,18,1,124,0
13768,0,0,7,9,1,78,0
13698,0,0,7,6,1,93,0
13178,0,0,11,16,1,107,1
11482,0,0,5,5,1,81,0
11615,0,0,4,8,1,108,0
13851,0,0,8,5,1,113,0
11527,0,0,8,7,1,74,0
11539,1,2,15,17,2,123,1
13575,0,0,17,21,2,130,0
12094,1,1,19,27,2,120,0
13653,1,0,7,9,1,92,0
12496,0,0,18,25,2,145,3
11172,1,0,7,16,2,126,0
11945,0,0,14,12,2,96,0
12950,0,0,24,11,2,119,2
13004,1,0,11,10,1,125,0
13110,0,0,11,16,1,107,1
13039,1,0,12,17,1,100,2
13293,0,0,8,17,1,136,1
11791,1,2,13,20,2,107,0
13682,0,0,5,5,1,87,0
11417,0,0,8,11,2,103,0
11343,4,1,26,16,1,126,0
13498,0,0,10,10,2,96,2
13688,0,0,8,9,1,126,0
11798,0,0,8,5,1,114,0
13123,0,0,15,9,1,135,2
13502,0,0,8,10,2,122,0
11311,0,0,8,6,1,125,1
12753,1,0,14,14,2,118,0
13088,0,0,8,17,1,114,1
12709,3,0,13,18,2,124,2
12347,0,0,14,12,2,111,1
13807,0,0,10,9,1,66,0
13755,0,0,7,20,1,138,0
12706,0,0,8,12,2,128,0
11747,0,0,10,15,2,139,0
12663,2,0,8,12,2,132,0
13231,0,0,9,16,1,86,0
13098,0,0,6,8,1,110,1
13005,1,0,31,17,1,145,1
12098,1,0,16,21,2,140,0
13060,0,0,6,5,1,96,2
11059,0,0,4,13,1,82,0
12967,1,0,11,18,1,136,2
12038,0,0,7,14,2,131,1
11573,0,1,13,11,1,77,0
13574,0,0,4,11,1,100,0
12042,2,0,12,18,2,125,0
11736,0,0,5,8,1,78,0
12263,1,0,14,14,1,122,0
11920,0,0,5,8,1,85,0
13521,0,0,4,6,1,91,0
12600,2,0,12,13,2,124,1
13430,0,0,11,16,1,86,0
13294,0,0,17,14,1,101,1
12462,1,0,12,12,2,122,0
11609,0,0,10,16,1,89,0
13124,0,0,9,16,1,87,1
13402,0,0,6,10,1,90,1
13763,0,0,10,15,2,123,0
13068,0,0,5,11,1,87,4
11306,0,0,8,13,1,125,0
11974,2,0,13,14,2,118,1
12474,0,0,14,16,2,105,0
12612,0,0,14,13,2,136,0
13618,0,0,10,9,1,91,0
12504,2,0,9,14,2,111,0
13550,0,0,5,10,1,67,0
12339,1,0,12,11,2,105,0
13145,0,0,5,9,1,121,1
12356,1,0,16,18,2,100,0
12813,1,0,13,15,2,133,1
11324,0,0,8,10,2,108,0
11388,0,0,5,7,1,78,0
11372,1,1,14,18,2,124,0
11466,1,0,14,14,2,139,0
12302,2,0,11,16,2,118,0
12405,1,0,17,15,2,120,0
12131,0,0,14,13,2,127,0
11972,0,0,9,14,2,118,0
12922,1,0,15,16,2,112,1
11980,0,0,16,10,2,114,0
11364,1,2,8,11,0,101,1
12357,0,0,14,16,2,98,0
11557,0,0,7,7,1,59,1
13606,0,0,10,14,1,105,0
11520,0,0,12,12,1,108,0
11828,1,0,11,8,1,105,1
11407,0,0,3,20,1,132,0
12141,1,0,15,15,2,123,1
12863,0,0,10,14,2,116,1
11510,0,0,9,12,1,84,0
12630,0,0,9,13,2,121,1
12071,0,0,15,10,2,104,0
13941,0,0,8,7,1,90,1
12871,1,0,17,14,2,120,2
12690,1,0,13,22,2,130,0
12997,1,0,8,10,1,132,0
12453,0,0,11,16,2,126,0
11856,1,0,7,13,1,73,0
11870,1,0,13,26,2,132,0
13480,0,0,13,10,1,121,0
12802,2,0,15,18,2,118,2
11101,1,1,12,9,0,126,1
13469,0,0,18,9,1,83,0
11933,0,0,8,7,1,80,0
12182,0,0,17,14,2,104,0
12093,2,0,14,18,2,116,1
12049,2,0,17,13,2,129,0
11271,0,0,10,10,1,131,1
13212,0,0,7,5,1,114,0
11839,0,0,12,8,1,101,0
12032,0,0,9,12,2,128,0
13710,0,0,5,7,1,78,0
11262,0,0,12,12,2,126,1
12653,1,0,8,15,2,126,2
12660,1,0,10,15,2,121,0
12174,1,0,18,13,2,134,0
11436,0,1,5,10,1,70,0
11166,1,0,7,15,2,124,0
12580,1,0,13,14,2,128,0
12966,1,0,8,10,1,135,2
11685,0,0,11,9,1,112,0
12575,2,0,14,23,1,121,0
12626,0,0,12,16,2,129,0
11843,1,0,14,15,2,84,0
12973,1,0,16,17,1,121,2
11088,1,2,8,14,0,133,0
13564,0,0,11,16,2,121,0
11031,0,0,7,10,1,109,1
13219,0,0,7,19,1,107,1
11474,1,2,12,17,1,117,0
12525,1,0,11,16,2,129,0
13811,0,0,9,16,2,113,0
12411,0,0,8,13,2,96,1
12172,1,0,10,17,2,124,0
11654,0,1,12,16,2,100,0
12864,1,0,11,13,2,94,0
11239,0,0,9,11,2,129,0
12840,0,0,11,20,2,120,1
12749,1,0,9,15,2,124,2
11814,1,0,14,15,2,118,0
13383,0,0,11,17,1,98,1
12238,0,0,9,21,2,131,0
11944,0,0,14,12,2,114,1
11215,0,0,8,8,1,139,0
13391,0,0,5,6,1,76,1
11518,0,0,15,12,2,126,0
12798,0,0,12,16,2,127,1
13117,0,0,11,17,1,99,2
12558,1,0,15,14,2,118,0
12091,0,0,11,10,2,129,0
13841,0,0,8,13,1,104,0
11925,0,0,12,9,1,121,0
12177,1,0,13,17,2,115,0
11459,0,1,10,22,1,146,0
11546,0,0,10,15,2,115,1
13884,0,0,7,5,1,97,0
11342,0,0,8,9,1,80,1
12649,1,0,12,20,2,119,0
13350,0,0,7,9,1,124,0
