tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,favorite_count,retweet_count,cluster
12161,0.25,0,0.1875,0.5,0.666667,0.730769,0,0,1.333521,cluster1
13095,0,0,0.125,0.321429,0.333333,0.548077,0.25,0.43627,1.090508,cluster2
12436,0,0,0.21875,0.535714,0.666667,0.711538,0,0.38029,1.090508,cluster1
11188,0,0,0.28125,0.464286,0.666667,0.846154,0,0.60213,1.830401,cluster1
11312,0,0,0.46875,0.5,0.666667,0.913462,0.25,0.736078,2.121926,cluster1
13479,0,0,0.09375,0.178571,0.333333,0.423077,0,0.38029,1.189207,cluster2
12800,0.25,0,0.21875,0.428571,0.666667,0.480769,0.25,0.38029,1.189207,cluster1
10964,0,0.166667,0.1875,0.25,0.333333,0.519231,0,0.614536,1.653954,cluster2
12293,0.5,0,0.3125,0.785714,0.333333,0.730769,0,0,1.222845,cluster1
13651,0,0,0.28125,0.178571,0.333333,0.384615,0,0.41471,1.251033,cluster2
12006,0,0,0.46875,0.392857,0.666667,0.75,0.25,0,1.333521,cluster1
13682,0,0,0.09375,0.142857,0.333333,0.403846,0,0.348728,1.147203,cluster2
10982,0.25,0.333333,0.15625,0.285714,0,0.538462,0,0.52147,1.580822,cluster2
11531,0,0,0.125,0.285714,0.333333,0.442308,0,0.631065,1.657618,cluster2
12385,0.25,0,0.3125,0.5,0.666667,0.769231,0,0,1.222845,cluster1
13145,0,0,0.09375,0.285714,0.333333,0.730769,0.25,0.400062,1.349504,cluster2
13571,0,0,0.3125,0.5,0.666667,0.490385,0.25,0.507126,1.646453,cluster1
11315,0,0,0.125,0.392857,0.333333,0.192308,0,0.604942,1.502698,cluster2
11134,0.25,0,0.21875,0.428571,0.666667,0.461538,0,0.623183,1.953404,cluster1
13661,0,0,0.15625,0.142857,0.333333,0.5,0,0,1,cluster2
11034,0,0,0.15625,0.357143,0.333333,0.394231,0,0.531235,1.471644,cluster2
11689,0,0,0.15625,0.428571,0.333333,0.346154,0,0.565773,1.613781,cluster2
13683,0,0,0.09375,0.214286,0.333333,0.317308,0,0.400062,1.090508,cluster2
13559,0,0,0.1875,0.25,0.333333,0.384615,0,0.41471,1.364262,cluster2
13285,0,0,0.15625,0.25,0.333333,0.394231,0.5,0.400062,1,cluster2
13089,0,0,0.15625,0.428571,0.333333,0.711538,0.5,0.400062,1.349504,cluster2
13452,0,0,0.25,0.25,0.333333,0.576923,0,0.43627,1.487738,cluster2
13311,0,0,0.1875,0.571429,0.333333,0.653846,0.25,0.38029,1.251033,cluster2
13898,0,0,0.1875,0.214286,0.333333,0.307692,0,0,1,cluster2
13447,0,0,0.0625,0.142857,0.333333,0.682692,0,0.41471,1.222845,cluster2
11699,0,0,0.21875,0.321429,0.666667,0.413462,0,0.632426,1.600234,cluster1
11298,0,0,0.0625,0.535714,0.333333,0.826923,0.5,0.674126,1.832211,cluster2
12459,0,0,0.40625,0.5,0.666667,0.634615,0,0,1.090508,cluster1
13118,0,0,0.25,0.285714,0.333333,0.509615,0.25,0.400062,1.275373,cluster2
13392,0,0,0.1875,0.25,0.333333,0.471154,0,0.38029,1,cluster2
12475,0.5,0,0.3125,0.464286,0.666667,0.701923,0.25,0.38029,1.435189,cluster1
11346,0,0,0.25,0.214286,0.333333,0.346154,0,0.596214,1.685055,cluster2
11916,0,0,0.21875,0.285714,0.333333,0.298077,0,0.625403,1.595534,cluster2
13854,0,0,0.15625,0.285714,0.333333,0.317308,0,0.348728,1.090508,cluster2
13858,0,0,0.09375,0.214286,0.333333,0.432692,0,0,1.090508,cluster2
11528,0,0,0.1875,0.571429,0.333333,0.413462,0,0.554734,1.600234,cluster2
11127,0,0,0.34375,0.321429,0.666667,0.673077,0,0.650176,1.86121,cluster1
13408,0,0,0.21875,0.678571,0.333333,0.759615,0,0.41471,1.222845,cluster1
12282,0,0,0.21875,0.392857,0.666667,0.673077,0.25,0.348728,1,cluster1
11328,0,0,0.3125,0.714286,0.666667,0.913462,0.25,0.616979,1.590736,cluster1
12899,0,0,0.34375,0.535714,0.666667,0.730769,0,0.348728,1.147203,cluster1
13872,0,0,0.09375,0.142857,0.333333,0.490385,0.5,0.348728,1,cluster2
12817,0,0,0.40625,0.321429,0.666667,0.673077,0.25,0.38029,0,cluster1
11489,0,0,0.25,0.357143,0.666667,0.653846,0.25,0.571462,1.703756,cluster1
12136,0,0,0.25,0.607143,0.666667,0.798077,0.25,0.348728,1.189207,cluster1
11449,0.25,0.333333,0.125,0.285714,0,0.480769,0.75,0.62613,1.856318,cluster2
11525,0,1,0.3125,0.464286,0.333333,0.923077,0,0.599223,1.769228,cluster2
13663,0,0,0.375,0.785714,0.333333,0.913462,0,0.348728,1.147203,cluster1
13355,0,0,0.0625,0.285714,0.333333,0.317308,0.25,0.41471,1.147203,cluster2
13699,0,0,0.21875,0.392857,0.666667,0.846154,0,0.43627,1.402851,cluster1
13568,0,0,0.15625,0.428571,0.333333,0.711538,0,0.400062,1,cluster2
13886,0,0,0.1875,0.285714,0.333333,0.711538,0,0,1.189207,cluster2
11279,0.25,0,0.1875,0.142857,0,0.403846,0,0.584165,1.495349,cluster2
12622,0,0,0.25,0.535714,0.666667,0.673077,0,0.42644,1.189207,cluster1
13716,0,0,0.375,0.392857,0.666667,0.730769,0,0.452244,1.424971,cluster1
11143,0,0,0.125,0.142857,0.333333,0.230769,0,0.581776,1.700737,cluster2
13231,0,0,0.21875,0.535714,0.333333,0.394231,0,0.41471,1,cluster2
13607,0,0,0.09375,0.285714,0.333333,0.451923,0,0.38029,1.316074,cluster2
11187,0.5,0.166667,0.4375,0.464286,0.333333,0.798077,0,0.568667,1.529819,cluster1
11052,0,0,0.21875,0.321429,0.666667,0.730769,0,0.52147,1.575698,cluster1
13623,0,0,0.21875,0.607143,0.333333,0.692308,0.25,0.38029,1.090508,cluster2
12741,0.25,0,0.25,0.428571,0.666667,0.740385,0,0,1.090508,cluster1
12712,0.5,0,0.1875,0.607143,0.666667,0.586538,0.25,0.38029,1.189207,cluster1
12814,0.25,0,0.125,0.5,0.333333,0.711538,0,0.348728,1,cluster1
12879,0.25,0,0.21875,0.642857,0.666667,0.826923,0.25,0.348728,1,cluster1
13696,0,0,0.28125,0.214286,0.333333,0.423077,0,0,0,cluster2
12721,0,0,0.28125,0.535714,0.666667,0.740385,0.5,0,1.147203,cluster1
11106,0,0,0.375,0.5,0.666667,0.807692,0,0.564286,1.618126,cluster1
11177,0,0,0.375,0.321429,0.333333,0.875,0,0.585335,1.580822,cluster2
12762,0,0,0.28125,0.5,0.666667,0.634615,0.25,0,1.147203,cluster1
12364,0.25,0,0.15625,0.5,0.666667,0.586538,0,0.348728,0,cluster1
12822,0,0,0.21875,0.535714,0.666667,0.903846,0.25,0.348728,1,cluster1
12550,0,0,0.25,0.392857,0.666667,0.596154,0,0.348728,1.090508,cluster1
11005,0,0,0.3125,0.321429,0.666667,0.721154,0,0.578058,1.755013,cluster1
11606,0,0,0.34375,0.464286,0.666667,0.634615,0,0.588748,1.691451,cluster1
11720,0,0,0.5625,0.392857,0.333333,0.807692,0,0.815348,2.598711,cluster1
12548,0.25,0,0.28125,0.357143,0.666667,0.326923,0,0.348728,0,cluster1
12138,0.25,0,0.375,0.428571,0.666667,0.576923,0,0.348728,1,cluster1
12148,0,0,0.21875,0.428571,0.666667,0.817308,0,0.38029,1.147203,cluster1
13002,0.25,0,0.5625,0.5,0.333333,0.817308,0,0.489213,1.553942,cluster1
12247,0.25,0,0.3125,0.464286,0.666667,0.875,0,0,1.189207,cluster1
11142,0,0,0.3125,0.214286,0.333333,0.567308,0,0.564286,1.678485,cluster2
11840,0,0.166667,0.3125,0.214286,0.333333,0.423077,0,0.615358,1.64261,cluster2
12163,0,0,0.3125,0.464286,0.666667,0.826923,0,0.348728,1.147203,cluster1
11148,0,0,0.28125,0.214286,0.333333,0.365385,0,0.545789,1.664779,cluster2
11046,0,0,0.1875,0.214286,0.333333,0.125,0,0.516063,1.333521,cluster2
13200,0,0,0.09375,0.142857,0.333333,0.403846,0,0.38029,1,cluster2
12810,0,0,0.1875,0.464286,0.666667,0.730769,0.25,0.400062,1.222845,cluster1
12989,0.25,0,0.25,0.178571,0.333333,0.798077,0.5,0.41471,1.316074,cluster2
13668,0,0,0.21875,0.428571,0.666667,0.865385,0,0.41471,1.435189,cluster1
11809,0.25,0.166667,0.28125,0.642857,0.666667,0.855769,0.25,0.744599,1.975541,cluster1
11819,0,0,0.21875,0.321429,0.333333,0.721154,0,0.564286,1.678485,cluster2
12498,0.25,0,0.34375,0.642857,0.666667,0.663462,0,0,1.251033,cluster1
11438,0,0,0.1875,0.285714,0.333333,0.336538,0,0.660195,1.969081,cluster2
11063,0,0,0.25,0.428571,0.333333,0.846154,0,0.568667,1.739943,cluster2
11172,0.25,0,0.15625,0.535714,0.666667,0.778846,0,0.582979,1.747591,cluster1
13313,0,0,0.78125,0.535714,0.333333,0.865385,0.5,0.41471,0,cluster1
11783,0.25,0,0.28125,0.571429,0.666667,0.788462,0,0.695043,1.64261,cluster1
11026,0,0,0.125,0.25,0.333333,0.336538,0,0.348728,1.630689,cluster2
12411,0,0,0.1875,0.428571,0.666667,0.490385,0.25,0.38029,0,cluster1
12835,0.25,0,0.1875,0.428571,0.666667,0.480769,0.25,0,0,cluster1
13444,0,0,0.03125,0.357143,0.333333,0.509615,0,0.42644,1.333521,cluster2
11707,0,0,0.4375,0.392857,0.666667,0.557692,0,0.73747,2.289514,cluster1
12185,0.5,0,0.25,0.5,0.333333,0.721154,0,0,1.222845,cluster1
11894,0,0,0.25,0.214286,0.333333,0.557692,0,0.52891,1.316074,cluster2
12105,0,0,0.34375,0.428571,0.666667,0.875,0,0.400062,1.189207,cluster1
13252,0,0,0.21875,0.392857,0.333333,0.711538,0.5,0,0,cluster2
12502,0,0,0.28125,0.678571,0.666667,0.788462,0.25,0.348728,1.29684,cluster1
13317,0,0,0.1875,0.5,0.333333,0.701923,0,0.348728,1.251033,cluster2
12317,0.25,0,0.3125,0.535714,0.666667,0.528846,0,0.348728,0,cluster1
12552,0.25,0,0.15625,0.5,0.666667,0.615385,0,0.400062,1.189207,cluster1
11497,0,0,0.0625,0.392857,0.333333,0.317308,0,0.6331,1.75009,cluster2
11740,0,0,0.28125,0.285714,0.333333,0.480769,0.25,0.562771,1.585833,cluster2
11773,0,0,0.34375,0.5,0.666667,0.461538,0,0.561227,1.64261,cluster1
13287,0,0,0.125,0.214286,0.333333,0.298077,0.5,0.348728,1,cluster2
11139,0,0,0.34375,0.357143,0.666667,0.528846,0,0.547661,1.580822,cluster1
13627,0,0,0.21875,0.392857,0.333333,0.663462,0,0,1.222845,cluster2
12236,0,0,0.28125,0.321429,0.666667,0.567308,0,0.38029,1.090508,cluster1
12278,0,0,0.125,0.535714,0.666667,0.807692,0,0.38029,1.222845,cluster1
11429,0,0,0.09375,0.321429,0.333333,0.442308,0,0.622431,1.650233,cluster2
11800,0,0.333333,0.5625,0.642857,0.666667,0.942308,0,0.531235,1.424971,cluster2
13471,0,0,0.15625,0.178571,0.333333,0.240385,0,0.348728,0,cluster2
13573,0,0,0.15625,0.25,0.333333,0.375,0,0,1,cluster2
11765,0,0,0.28125,0.321429,0.666667,0.5,0,0.597229,1.626577,cluster1
12849,0.25,0,0.28125,0.75,0.666667,0.788462,0,0,1.147203,cluster1
13070,0,0,0.125,0.321429,0.333333,0.442308,0.5,0.400062,1.090508,cluster2
10949,0,0,0.09375,0.428571,0.333333,0.153846,0.25,0.551277,1.424971,cluster2
13910,0,0,0.4375,0.25,0.333333,0.605769,0,0.348728,1.333521,cluster2
12589,0.25,0,0.40625,0.464286,0.666667,0.875,0,0.38029,1.090508,cluster1
11207,0,0,0.3125,0.321429,0.666667,0.663462,0,0.634431,1.721121,cluster1
12216,0,0,0.25,0.392857,0.666667,0.596154,0,0.348728,0,cluster1
11314,0,0,0.3125,0.464286,0.666667,0.759615,0,0.768287,2.178878,cluster1
12952,0,0,0.15625,0.642857,0.333333,0.884615,0.25,0.400062,1.147203,cluster1
13395,0,0,0.40625,0.357143,0.333333,0.480769,0.25,0,1,cluster2
11116,0,0,0.34375,0.607143,0.333333,0.894231,0,0.57678,1.688274,cluster1
11382,0.25,0,0.25,0.571429,0.666667,0.673077,0,0.665069,1.887353,cluster1
13818,0,0,0.21875,0.392857,0.333333,0.740385,0,0.348728,1.316074,cluster2
13426,0,0,0.1875,0.678571,0.333333,0.903846,0,0.400062,0,cluster1
13219,0,0,0.15625,0.642857,0.333333,0.596154,0.25,0.41471,0,cluster2
13158,0,0,0.1875,0.678571,0.333333,0.923077,0.5,0.348728,0,cluster1
13802,0,0,0.15625,0.178571,0.333333,0.125,0,0,0,cluster2
12078,0,0,0.1875,0.464286,0.666667,0.721154,0,0.38029,1.251033,cluster1
11682,0,0,0.3125,0.607143,0.666667,0.653846,0,0.575482,1.487738,cluster1
11183,0,0,0.28125,0.5,0.666667,0.721154,0,0.581776,1.661225,cluster1
13338,0,0,0.1875,0.357143,0.333333,0.509615,0.25,0.348728,1.251033,cluster2
12883,0.25,0,0.09375,0.5,0.666667,0.788462,0.25,0.38029,1.147203,cluster1
12142,0.25,0,0.25,0.535714,0.666667,0.644231,0,0,0,cluster1
13594,0,0,0.21875,0.5,0.333333,0.788462,0,0,1.090508,cluster1
12539,0.25,0,0.34375,0.535714,0.666667,0.759615,0,0,1.147203,cluster1
11362,0,0,0.21875,0.285714,0.333333,0.413462,0,0.618572,1.757439,cluster2
13133,0,0,0.1875,0.285714,0.333333,0.673077,0.5,0.400062,1.316074,cluster2
13281,0,0,0.15625,0.285714,0.333333,0.538462,0.25,0.452244,1.222845,cluster2
13669,0,0,0.0625,0.214286,0.333333,0.384615,0,0.348728,1.090508,cluster2
11292,0,0,0.15625,0.428571,0.666667,0.673077,0.25,0.645612,1.755013,cluster1
13658,0,0,0.3125,0.392857,0.333333,0.615385,0,0.348728,0,cluster2
13590,0,0,0.125,0.392857,0.333333,0.471154,0,0.348728,1,cluster2
12826,0.25,0,0.25,0.428571,0.666667,0.855769,0.25,0,1.147203,cluster1
11484,0,0,0.3125,0.25,0.333333,0.317308,0,0.556407,1.52335,cluster2
13074,0,0,0.1875,0.571429,0.333333,0.730769,0,0.43627,1.37798,cluster2
12286,0.25,0,0.34375,0.392857,0.666667,0.740385,0,0.348728,1.222845,cluster1
11543,0.25,0.333333,0.21875,0.428571,0,0.903846,0.25,0.81152,2.408412,cluster2
12955,0,0.333333,0.28125,0.428571,0.333333,0.826923,0,0.465036,1.349504,cluster2
13698,0,0,0.15625,0.178571,0.333333,0.461538,0,0,0,cluster2
13391,0,0,0.09375,0.178571,0.333333,0.298077,0.25,0.41471,1.189207,cluster2
12019,0.25,0,0.34375,0.75,0.666667,0.817308,0,0.348728,0,cluster1
11829,0,0,0.28125,0.535714,0.666667,0.5,0.25,0.644435,1.9165,cluster1
13524,0,0,0.46875,0.464286,0.666667,0.807692,0,0.41471,1.414214,cluster1
11573,0,0.166667,0.34375,0.357143,0.333333,0.307692,0,0,2.347423,cluster2
11414,0.25,0.166667,0.1875,0.428571,0.333333,0.596154,0,0.564286,1.691451,cluster2
12930,0,0,0.25,0.535714,0.666667,0.894231,0,0.348728,1.147203,cluster1
11733,0,0,0.3125,0.535714,0.666667,0.576923,0,0.567233,1.595534,cluster1
12601,0.25,0,0.3125,0.25,0.333333,0.471154,0,0,1,cluster2
13636,0,0,0.25,0.321429,0.333333,0.375,0,0.38029,1,cluster2
13542,0,0,0.1875,0.392857,0.333333,0.740385,0,0.42644,1.222845,cluster2
12707,0.25,0,0.4375,0.5,0.666667,0.730769,0.25,0,1,cluster1
12041,0.25,0,0.21875,0.5,0.666667,0.615385,0,0,0,cluster1
12098,0.25,0,0.4375,0.714286,0.666667,0.913462,0,0.400062,1.29684,cluster1
12912,0.5,0,0.375,0.428571,0.666667,0.759615,0.25,0.348728,1.222845,cluster1
12410,0.25,0,0.1875,0.5,0.666667,0.836538,0,0.38029,1.316074,cluster1
13027,0.25,0,0.3125,0.714286,0.333333,0.884615,0.25,0.452244,1.147203,cluster1
11096,0,0,0.15625,0.464286,0.666667,0.365385,0,0.656106,1.595534,cluster1
13904,0,0,0.125,0.571429,0.333333,0.644231,0,0.38029,1.189207,cluster2
11374,0,0,0.25,0.464286,0.666667,0.923077,0,0.686293,1.923004,cluster1
12659,0,0,0.21875,0.678571,0.666667,0.788462,0.25,0.348728,1.37798,cluster1
13846,0,0,0.09375,0.464286,0.333333,0.692308,0,0.41471,1.364262,cluster2
11705,0,0,0.15625,0.214286,0.333333,0.211538,0,0.547661,1.402851,cluster2
12936,0.5,0,0.375,0.785714,0.333333,0.730769,0,0,1.147203,cluster1
12973,0.25,0,0.4375,0.571429,0.333333,0.730769,0.5,0.400062,1.090508,cluster1
11919,0,0,0.09375,0.285714,0.333333,0.461538,0,0.615358,1.872286,cluster2
11481,0,0,0.4375,0.607143,0.666667,0.490385,0,0.704681,1.977662,cluster1
13604,0,0,0.25,0.428571,0.333333,0.576923,0,0.41471,1.251033,cluster2
12855,0.25,0,0.28125,0.428571,0.666667,0.682692,0.25,0.348728,1.147203,cluster1
11363,0,0,0,0.285714,0.333333,0.355769,0,0.663149,1.853006,cluster2
13791,0,0,0.59375,0.428571,0.666667,0.836538,0,0.38029,1.251033,cluster1
11868,0,0,0.3125,0.5,0.666667,0.778846,0,0.612022,1.830401,cluster1
13920,0,0,0.4375,0.25,0.333333,0.653846,0.25,0.348728,1.147203,cluster2
12621,0,0,0.21875,0.571429,0.666667,0.846154,0,0,1.189207,cluster1
13011,0.25,0,0.1875,0.321429,0.333333,0.394231,0,0.42644,1.090508,cluster2
12276,0,0,0.5,0.428571,0.666667,0.759615,0,0,1.222845,cluster1
13083,0,0,0.25,0.714286,0.333333,0.826923,0.5,0.41471,1.090508,cluster1
13482,0,0,0.5625,0.714286,0.666667,0.817308,0,0.43627,1.275373,cluster1
13480,0,0,0.34375,0.321429,0.333333,0.730769,0,0,1.275373,cluster1
11760,0,0,0.40625,0.392857,0.666667,0.557692,0,0.568667,1.67173,cluster1
13270,0,0,0.28125,0.357143,0.333333,0.576923,0.5,0.41471,1.349504,cluster2
11118,0,0,0.1875,0.321429,0.333333,0.317308,0,0.584165,1.600234,cluster2
11017,0,0,0.34375,0.392857,0.666667,0.461538,0,0.568667,1.570454,cluster1
11839,0,0,0.3125,0.25,0.333333,0.538462,0,0.57678,1.729363,cluster2
12154,0.5,0,0.25,0.535714,0.666667,0.701923,0,0,1.147203,cluster1
13646,0,0,0.1875,0.464286,0.333333,0.451923,0,0.41471,1,cluster2
13121,0,0,0.1875,0.285714,0.333333,0.673077,0.5,0.41471,1.37798,cluster2
12054,0,0,0.25,0.607143,0.666667,0.721154,0,0,0,cluster1
11071,0,0,0.1875,0.321429,0.666667,0.509615,0,0.699144,1.762221,cluster1
13544,0,0,0.34375,0.607143,0.666667,0.519231,0,0.38029,1.147203,cluster1
13903,0,0,0.0625,0.392857,0.333333,0.798077,0,0.348728,1.090508,cluster2
11193,0,0,0.40625,0.321429,0.333333,0.913462,0,0.630376,1.715468,cluster2
11335,0,0,0.21875,0.392857,0.333333,0.778846,0,0.574164,1.509804,cluster2
13739,0,0,0.15625,0.607143,0.333333,0.951923,0,0,1.147203,cluster1
11564,0.25,0,0.34375,0.357143,0.666667,0.163462,0,0.802188,2.458815,cluster1
12162,0.25,0,0.25,0.357143,0.666667,0.576923,0,0.348728,0,cluster1
13779,0,0,0.3125,0.392857,0.666667,0.798077,0,0.348728,1.333521,cluster1
13345,0,0,0.09375,0.535714,0.333333,0.855769,0.25,0.348728,1.090508,cluster2
12606,0.5,0,0.375,0.464286,0.666667,0.653846,0,0.348728,1.147203,cluster1
10973,0,0.166667,0.34375,0.357143,0.333333,0.230769,0,0.518816,1.509804,cluster2
12220,0.25,0,0.3125,0.428571,0.666667,0.740385,0,0.38029,1.275373,cluster1
13322,0,0,0.0625,0.428571,0.333333,0.298077,0.25,0.348728,1.189207,cluster2
12232,0,0,0.375,0.607143,0.666667,0.653846,0,0.348728,1.090508,cluster1
11867,0.25,0,0.15625,0.464286,0.333333,0.807692,0,0.631748,1.653954,cluster1
12748,0.5,0,0.21875,0.392857,0.666667,0.846154,0.25,0.400062,1.29684,cluster1
11562,0,0.333333,0.21875,0.357143,0.333333,0.576923,0,0.631065,1.797539,cluster2
13769,0,0,0.25,0.5,0.666667,0.673077,0,0.400062,1.275373,cluster1
12647,0,0,0.40625,0.321429,0.666667,0.663462,0,0.38029,1.147203,cluster1
12196,0.25,0,0.375,0.464286,0.666667,0.701923,0,0.38029,1.333521,cluster1
11349,0.25,0.333333,0.375,0.535714,0,0.961538,0.25,0.778209,2.345188,cluster2
12193,0.25,0,0.25,0.535714,0.666667,0.682692,0.5,0.348728,1,cluster1
10966,0.25,0.333333,0.21875,0.392857,0,0.644231,0.25,0.659693,1.946406,cluster2
11072,0,0,0.25,0.5,0.666667,0.759615,0.25,0.665069,1.747591,cluster1
13531,0,0,0.15625,0.285714,0.333333,0.653846,0,0.42644,1.37798,cluster2
13017,0.25,0,0.25,0.285714,0.333333,0.730769,0,0.458952,1.424971,cluster2
13191,0,0,0.1875,0.357143,0.333333,0.442308,0,0.348728,1.090508,cluster2
11686,0,0,0.375,0.571429,0.666667,0.480769,0,0.600203,1.580822,cluster1
11428,0,0.666667,0.28125,0.785714,0.333333,0.798077,0,0.691852,2.000975,cluster2
11853,0.5,0,0.25,0.464286,0.333333,0.5,0,0.612868,1.565085,cluster1
12153,0.25,0,0.3125,0.642857,0.666667,0.663462,0,0.348728,1,cluster1
12254,0.25,0,0.25,0.678571,0.666667,0.942308,0,0,1.147203,cluster1
12757,0,0,0.1875,0.428571,0.666667,0.701923,0.75,0.348728,1.090508,cluster1
11495,0,0,0.375,0.392857,0.666667,0.625,0,0.539885,1.575698,cluster1
11403,0,0,0.34375,0.5,0.666667,0.730769,0,0.651283,1.721121,cluster1
11681,0,0,0.40625,0.5,0.666667,0.865385,0,0.608554,1.723899,cluster1
13824,0,0,0.1875,0.321429,0.666667,0.778846,0,0.348728,1.251033,cluster1
11799,0.25,0,0.15625,0.571429,0.666667,0.567308,0,0.732997,1.86282,cluster1
13806,0,0,0.375,0.392857,0.666667,0.538462,0,0.41471,1,cluster1
13545,0,0,0.34375,0.321429,0.666667,0.778846,0,0.41471,1.147203,cluster1
13693,0,0,0.125,0.214286,0.333333,0.240385,0,0.38029,0,cluster2
13744,0,0,0.375,0.321429,0.666667,0.778846,0,0,1.189207,cluster1
11505,0,0,0.5,0.214286,0.333333,0.625,0,0.57678,1.64261,cluster2
13036,0.25,0,0.28125,0.607143,0.333333,0.788462,0.5,0.400062,1.37798,cluster1
12422,0,0,0.25,0.714286,0.666667,0.826923,0,0.38029,1.29684,cluster1
11556,0.5,0.166667,0.4375,0.428571,0.333333,0.884615,0,0.747991,2.286085,cluster1
13458,0,0,0.125,0.321429,0.333333,0.259615,0,0.348728,1.222845,cluster2
11866,0.25,0,0,0.321429,0.333333,0.576923,0,0.60213,1.75009,cluster2
13196,0,0,0.15625,0.892857,0.333333,0.807692,0,0.38029,1,cluster1
11171,0.25,0,0.25,0.571429,0.333333,0.932692,0.25,0.656627,2.060561,cluster1
12505,0.25,0,0.1875,0.5,0.666667,0.730769,0,0.42644,1.463111,cluster1
11565,0.5,0.333333,0.53125,0.678571,0.333333,0.923077,0.25,0,2.037486,cluster2
12089,0,0,0.25,0.678571,0.666667,0.778846,0,0.348728,0,cluster1
12656,0.25,0,0.34375,0.642857,0.666667,0.663462,0,0,1.147203,cluster1
11697,0,0,0.21875,0.357143,0.333333,0.461538,0,0.735375,2.055767,cluster2
12515,0.25,0,0.46875,0.428571,0.666667,0.855769,0,0.348728,1,cluster1
13747,0,0,0.3125,0.535714,0.666667,0.875,0,0.38029,1.189207,cluster1
11067,0,0,0.25,0.464286,0.666667,0.413462,0.25,0.802699,2.227456,cluster1
12872,0.25,0,0.21875,0.571429,0.666667,0.836538,0.25,0.348728,1.189207,cluster1
11843,0.25,0,0.375,0.5,0.666667,0.375,0,0.579316,1.570454,cluster1
12002,0.25,0,0.5,0.428571,0.666667,0.855769,0,0,1.147203,cluster1
13774,0,0,0.34375,0.321429,0.666667,0.663462,0,0.42644,1.444921,cluster1
12452,0.25,0,0.28125,0.535714,0.666667,0.586538,0,0,1.147203,cluster1
13138,0,0,0.125,0.142857,0.333333,0.490385,0.5,0.400062,1.090508,cluster2
12215,0.25,0,0.3125,0.428571,0.666667,0.836538,0,0.496927,1.618126,cluster1
11039,0,0,0.21875,0.214286,0.333333,0.317308,0,0.526511,1.479844,cluster2
11628,0.25,0.333333,0.25,0.428571,0,0.894231,0,0.621673,1.928098,cluster2
11503,0,0,0.25,0.392857,0.333333,0.144231,0,0.645612,1.938013,cluster2
11851,0.5,0,0.3125,0.642857,0.666667,0.634615,0,0.62613,1.634731,cluster1
12836,0.5,0,0.40625,0.571429,0.666667,0.625,0.25,0,1.090508,cluster1
12738,0,0,0.4375,0.428571,0.666667,0.894231,0.25,0,1.090508,cluster1
13396,0.25,0,0.28125,0.428571,0.333333,0.644231,0,0.400062,1.147203,cluster1
11934,0,0,0.125,0.464286,0.333333,0.730769,0,0.653457,2.116719,cluster2
11552,0.25,0.333333,0.21875,0.428571,0,0.692308,0.25,0.768805,2.355597,cluster2
12240,0,0,0.375,0.607143,0.666667,0.721154,0,0,1.090508,cluster1
13236,0,0,0.25,0.285714,0.333333,0.5,0,0.348728,1.147203,cluster2
11458,0.5,0,0.34375,0.428571,0.333333,0.846154,0,0.663149,1.956838,cluster1
12718,0.25,0,0.40625,0.464286,0.666667,0.692308,0.5,0.38029,1.316074,cluster1
11827,0,0,0.125,0.428571,0.666667,0.567308,0,0.673258,1.813524,cluster1
12517,0,0,0.25,0.535714,0.666667,0.798077,0,0.475756,1.275373,cluster1
11451,0.5,0.333333,0.125,0.392857,0,0.692308,0.5,0.677523,2.00388,cluster2
11787,0,0,0.15625,0.535714,0.333333,0.942308,0,0.584165,1.706737,cluster2
11612,0,0,0.21875,0.321429,0.333333,0.653846,0.25,0.564286,1.559583,cluster2
11974,0.5,0,0.34375,0.464286,0.666667,0.701923,0.25,0.38029,1.275373,cluster1
13891,0,0,0.25,0.285714,0.333333,0.528846,0,0.348728,1,cluster2
12639,0,0,0.40625,0.535714,0.666667,0.865385,0,0.38029,1.349504,cluster1
11242,0,0,0.21875,0.321429,0.666667,0.663462,0,0.631748,1.755013,cluster1
13700,0,0,0.1875,0.178571,0.333333,0.298077,0.25,0.400062,1.189207,cluster2
12994,0.25,0,0.3125,0.321429,0.333333,0.701923,0,0.400062,1.37798,cluster2
11120,0.25,0,0.21875,0.571429,0.666667,0.759615,0,0.574164,1.718311,cluster1
12726,0,0,0.1875,0.714286,0.666667,0.625,0,0,1,cluster1
11559,0.25,0.333333,0.4375,0.428571,0.333333,0.576923,0,0,1.924286,cluster2
11327,0,0,0.375,0.607143,0.666667,0.923077,0,0.604942,1.575698,cluster1
12299,0,0,0.3125,0.535714,0.666667,0.576923,0,0,1.090508,cluster1
12160,0,0,0.4375,0.607143,0.666667,0.798077,0,0.41471,1.275373,cluster1
13551,0,0,0.40625,0.428571,0.666667,0.615385,0,0.41471,1.390804,cluster1
13402,0,0,0.125,0.321429,0.333333,0.432692,0.25,0.348728,1,cluster2
12747,0.5,0,0.46875,0.535714,0.666667,0.759615,0.25,0.348728,1.275373,cluster1
11591,0,0,0.0625,0.25,0.333333,0.394231,0,0.565773,1.609354,cluster2
13214,0,0,0.78125,0.535714,0.333333,0.855769,0.25,0.348728,0,cluster1
13183,0,0,0.09375,0.321429,0.333333,0.269231,0.5,0.43627,1.349504,cluster2
