id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
11089,4,13,833833129085435904,"📺 @LassoGuillermo: Una vez se ha contabilizado el 90%, el 10% no tiene por qué cambiar | @patriciajaniot #JaniotPregunta",TweetDeck,false,false,,,,,,,179,298,,false,es,2017-02-21 00:18:04 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11091,4,13,833831590258233344,📺 @LassoGuillermo: El presidente de Ecuador se va a resolver en segunda vuelta |  @patriciajaniot #JaniotPregunta,TweetDeck,false,false,,,,,,,178,258,,false,es,2017-02-21 00:11:57 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11093,4,13,833831083129073665,📺 @LassoGuillermo: No tenemos que ir a ninguna reunión; tienen que aceptar resultado y que habrá 2da vuelta  @patriciajaniot #JaniotPregunta,TweetDeck,false,false,,,,,,,258,362,,false,es,2017-02-21 00:09:56 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11095,4,13,833816117730799617,¡Feliz cumpleaños Paricutín! https://t.co/a4WyTo7Lsh https://t.co/dIMlpRNECA,Twitter Web Client,false,false,,,,,,,365,190,,false,es,2017-02-20 23:10:28 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11020,4,13,834037352297230337,Niegan unión civil a una pareja heterosexual que no se quería casarhttps://t.co/dCEZDjn69x https://t.co/rzQZz1q5zD,TweetDeck,false,false,,,,,,,38,32,,false,es,2017-02-21 13:49:35 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11023,4,13,834028125902274560,"""#21F, día de la mentira"": la campaña que promueve la reelección de Evo Morales como presidentehttps://t.co/oTEZD4nRJB",TweetDeck,false,false,,,,,,,43,40,,false,es,2017-02-21 13:12:55 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11026,4,13,834005251434938368,¿China se prepara para poner a prueba a la Casa Blanca? https://t.co/PzNp4q1qDf,TweetDeck,false,false,,,,,,,1,50,,false,es,2017-02-21 11:42:01 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11027,4,13,834002538382884864,Así serían las nuevas y agresivas políticas inmigratorias de EE.UU. https://t.co/epkV68VPpK,TweetDeck,false,false,,,,,,,34,73,,false,es,2017-02-21 11:31:14 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11031,4,13,833993167468834817,Los suecos tienen buen sentido del humor... y lo están demostrando a costa de Trump  https://t.co/kWqHxTPdHw,TweetDeck,false,false,,,,,,,45,33,,false,es,2017-02-21 10:54:00 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11036,4,13,833978819384078336,¿Se prepara China para poner a prueba a la Casa Blanca? https://t.co/PzNp4q1qDf,TweetDeck,false,false,,,,,,,20,22,,false,es,2017-02-21 09:56:59 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11038,4,13,833973035422011393,Los suecos muestran su sentido del humor... a expensas del presidente Trump https://t.co/kWqHxTPdHw,TweetDeck,false,false,,,,,,,30,24,,false,es,2017-02-21 09:34:00 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11043,4,13,833955418816684039,¿Un nuevo Silicon Valley en México? https://t.co/YE5nlo5Nmo,TweetDeck,false,false,,,,,,,47,26,,false,es,2017-02-21 08:24:00 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11048,4,13,833945354018119680,El ambientalista chino que tiene un mensaje para Trump https://t.co/pE8lSe8wis,TweetDeck,false,false,,,,,,,25,16,,false,es,2017-02-21 07:44:01 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11054,4,13,833922705695055872,Cómo un video de YouTube sobre Suecia desató el último arrebato de Trump https://t.co/jpUi4JHa7g,TweetDeck,false,false,,,,,,,32,27,,false,es,2017-02-21 06:14:01 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11052,4,13,833932773375279104,5 muertos al estrellarse una avioneta en un centro comercial en Australia https://t.co/hADOuOygtm https://t.co/KmdkqKQE9x,TweetDeck,false,false,,,,,,,25,38,,false,es,2017-02-21 06:54:01 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11059,4,13,833927737756807170,El primer mes: ¿hasta cuando durará el 'rally' de Trump? https://t.co/p26nqAkpFg,TweetDeck,false,false,,,,,,,23,21,,false,es,2017-02-21 06:34:00 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11060,4,13,833920187510321152,Guadalajara: ¿el nuevo Silicon Valley? https://t.co/YE5nlo5Nmo,TweetDeck,false,false,,,,,,,94,58,,false,es,2017-02-21 06:04:00 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11062,4,13,833912639357071360,"En su primer mes en el cargo, Trump chocó con la realidad de Washington https://t.co/XaGzUPKGjm",TweetDeck,false,false,,,,,,,68,49,,false,es,2017-02-21 05:34:01 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11069,4,13,833887535512375296,📺  @Antequerajose: La verdad es que en Colombia hay planes para asesinar a oposición y a líderes sociales| @patriciajaniot #concluDEFENSORES,TweetDeck,false,false,,,,,,,46,66,,false,es,2017-02-21 03:54:16 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11075,4,13,833880392486748160,📺  Jorge León: La polarización ha creado ánimos beligerantes | @patriciajaniot #concluECUADOR,TweetDeck,false,false,,,,,,,38,37,,false,es,2017-02-21 03:25:52 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11076,4,13,833876308165799942,"Si estás en Venezuela, mira en vivo #ConclusionesCNN, hoy con @patriciajaniot, aquí: https://t.co/znrYfyPdhM… https://t.co/6rsQWxvW2a",TweetDeck,false,false,,,,,,,269,256,,false,es,2017-02-21 03:09:39 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11079,4,13,833863508127256576,"""Not my president"": día de marchas contra Trump en EE.UU.https://t.co/nhzgMR4YFY",TweetDeck,false,false,,,,,,,155,80,,false,es,2017-02-21 02:18:47 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11083,4,13,833850505982050304,Angelina Jolie habla por primera vez de su divorcio con Brad Pitt https://t.co/PydRxP9Ep3,TweetDeck,false,false,,,,,,,141,57,,false,es,2017-02-21 01:27:07 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11084,4,13,833843930533879809,"Murió Kivú, el único león de Costa Rica https://t.co/LpT53aeixH https://t.co/wSQFB0Y4Dt",TweetDeck,false,false,,,,,,,327,230,,false,es,2017-02-21 01:00:59 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11092,4,13,833830687971090432,"📺  @LassoGuillermo: El candidato Moreno apenas llega al 39,09%. Es un intento de fraude | @patriciajaniot #JaniotPregunta",TweetDeck,false,false,,,,,,,192,382,,false,es,2017-02-21 00:08:22 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11090,4,13,833831802448011265,📺 @LassoGuillermo: La tendencia del candidato Moreno es declinante | @patriciajaniot #JaniotPregunta,TweetDeck,false,false,,,,,,,141,177,,false,es,2017-02-21 00:12:48 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11088,4,13,833833225210441730,📺 @LassoGuillermo: Es una práctica al estilo chavista: el CNE está controlado por el correismo | @patriciajaniot #JaniotPregunta,TweetDeck,false,false,,,,,,,341,680,,false,es,2017-02-21 00:18:27 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11096,4,13,833827018324267008,Lindsay Lohan: ¿la nueva sirenita? https://t.co/xf0hazswub https://t.co/7HXbLkPqnQ,TweetDeck,false,false,,,,,,,157,42,,false,es,2017-02-20 23:53:47 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11097,4,13,833807911046496257,Confirman procesamiento a Neymar y Barcelona por corrupción en fichaje del jugador https://t.co/F08GPnyhiN,TweetDeck,false,false,,,,,,,71,109,,false,es,2017-02-20 22:37:52 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11099,4,13,833796124762836994,Carstens retrasa su salida del Banco de México https://t.co/tymjrexBS3,TweetDeck,false,false,,,,,,,46,24,,false,es,2017-02-20 21:51:01 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11098,4,13,833799493585879043,Estas alpargatas son tan famosas que hasta estrellas de Hollywood las usanhttps://t.co/w9dwfNkrUo,TweetDeck,false,false,,,,,,,147,73,,false,es,2017-02-20 22:04:25 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11100,4,13,833778140291952640,Trump nombra al general H.R. McMaster como el nuevo asesor de Seguridad Nacionalhttps://t.co/Wu11vJu8sU https://t.co/rlwx7skGyh,TweetDeck,false,false,,,,,,,73,89,,false,es,2017-02-20 20:39:34 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11101,4,13,833778113784008705,RT @CNNVenezuela: ¡Ya llegamos a los 100.000 seguidores en cuestión de horas! Muchas gracias por el apoyo #sigueCNNVenezuela,Tweetbot for Mac,true,false,,,,,,,0,2755,,false,es,2017-02-20 20:39:27 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11104,4,13,833764332404088834,Montaner: Intentan impedir una segunda vuelta en Ecuadorhttps://t.co/obj7Oz2SPf,TweetDeck,false,false,,,,,,,610,1540,,false,es,2017-02-20 19:44:42 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11103,4,13,833770236352540672,Musulmanes en Puerto Rico asustados ante Trumphttps://t.co/y1pEFXY5U9,TweetDeck,false,false,,,,,,,61,45,,false,es,2017-02-20 20:08:09 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11434,4,13,832457044305195008,El impacto a la economía venezolana de #CNNEcensurado https://t.co/L5eZ8asjft,TweetDeck,false,false,,,,,,,38,77,,false,es,2017-02-17 05:10:00 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
13985,4,13,840404111107473408,#concluHOGARGUATE es TT #1 en Guatemala. Sigue participando  | @soyfdelrincon https://t.co/d8zloL5xtm,TweetDeck,false,false,,,,,,,46,19,,false,es,2017-03-11 03:28:48 +0000,2017-03-11 13:43:21 +0000,2017-03-11 13:43:21 +0000
11106,4,13,833770386089205761,¿Roces entre el gobierno de Colombia y la ONU por dejación de armas de las FARC?https://t.co/sz1oo4yWHP https://t.co/3mDf2wFadp,TweetDeck,false,false,,,,,,,47,47,,false,es,2017-02-20 20:08:45 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11112,4,13,833741206194618368,El misterio de la muerte de Kim Jong-nam: ¿está Corea del Norte detrás de su asesinato?https://t.co/KgOnmblCqh,TweetDeck,false,false,,,,,,,61,68,,false,es,2017-02-20 18:12:48 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11114,4,13,833733194512027650,"ÚLTIMA HORA Muere Vitaly Churkin, embajador de Rusia en las Naciones Unidashttps://t.co/Mkr0e5CyyA https://t.co/gZ7UNgOF7J",TweetDeck,false,false,,,,,,,81,133,,false,es,2017-02-20 17:40:58 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11109,4,13,833751072825040896,El radiotelescopio de Arecibo busca civilizaciones en el espaciohttps://t.co/98krw5fXn1,TweetDeck,false,false,,,,,,,89,51,,false,es,2017-02-20 18:52:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11117,4,13,833719273906384897,La gasolina baja dos centavos en Méxicohttps://t.co/BU4ojEM4ob,TweetDeck,false,false,,,,,,,53,46,,false,es,2017-02-20 16:45:39 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11118,4,13,833723340489682944,México a Trump: Imponer aranceles será un grave errorhttps://t.co/OXqU8PilGl,TweetDeck,false,false,,,,,,,62,43,,false,es,2017-02-20 17:01:48 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11121,4,13,833712613943017476,CNE:  Tomará de 5 a 8 días entregar los resultados de todo el proceso electoral #EcuadorVoto2017 https://t.co/zsjAf5dr93,TweetDeck,false,false,,,,,,,115,288,,false,es,2017-02-20 16:19:11 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11119,4,13,833713867150782464,Video muestra fuerte explosión en Bogotáhttps://t.co/TmbnRl1BFT https://t.co/v7fvR7dpFm,TweetDeck,false,false,,,,,,,56,61,,false,es,2017-02-20 16:24:10 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11128,4,13,833674149218357248,Violentas tormentas en Texas dejan cientos de casas dañadas y miles de personas sin luzhttps://t.co/VjPtnC353L https://t.co/YBIkbhCwPn,TweetDeck,false,false,,,,,,,75,160,,false,es,2017-02-20 13:46:20 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11130,4,13,833646283743182848,"El oficialista Lenín Moreno lidera la votación en Ecuador con el 39,10% de los votos #EcuadorVoto2017 https://t.co/zsjAf5dr93",TweetDeck,false,false,,,,,,,92,138,,false,es,2017-02-20 11:55:37 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11132,4,13,833640847056920576,La Casa Blanca retira del Consejo de Seguridad a asesor que criticó políticas de Trump https://t.co/cRAviGjj6D,TweetDeck,false,false,,,,,,,70,95,,false,es,2017-02-20 11:34:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11134,4,13,833638331594338304,Así va el conteo en Ecuador #EcuadorVoto2017 https://t.co/zsjAf5v20B https://t.co/ddpJmEObty,TweetDeck,false,false,,,,,,,104,212,,false,es,2017-02-20 11:24:01 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11136,4,13,833633299406872576,Primer mes de Trump: sus promesas chocan con la realidad de Washington https://t.co/XaGzUQ2haU,TweetDeck,false,false,,,,,,,35,43,,false,es,2017-02-20 11:04:01 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11138,4,13,833633879214944256,RT @cafecnn: #CaféTrump ¿Cómo calificas el primer mes de gobierno de Donald Trump?,TweetDeck,true,false,,,,,,,0,14,,false,es,2017-02-20 11:06:19 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11140,4,13,833621769370087424,Primer mes: Trump choca con la realidad de Washington https://t.co/XaGzUPKGjm,TweetDeck,false,false,,,,,,,62,63,,false,es,2017-02-20 10:18:12 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11145,4,13,833602846503219200,Incertidumbre en Ecuador: ¿habrá segunda vuelta? https://t.co/UPUsj7qRav,TweetDeck,false,false,,,,,,,58,115,,false,es,2017-02-20 09:03:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11147,4,13,833593785346990080,¿Por qué mandan al espacio una superbacteria? https://t.co/lbcHIFh8Pn,TweetDeck,false,false,,,,,,,33,33,,false,es,2017-02-20 08:27:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11149,4,13,833596805241720833,"Con el 86,2% de los votos escrutados, Lenín Moreno aventaja con el 39,07% #EcuadorVoto2017 https://t.co/zsjAf5v20B",TweetDeck,false,false,,,,,,,56,90,,false,es,2017-02-20 08:39:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11154,4,13,833566990002421760,"Con el 81,4 de los votos escrutados, así van los resultados en #EcuadorVoto2017 https://t.co/zsjAf5dr93",TweetDeck,false,false,,,,,,,75,102,,false,es,2017-02-20 06:40:31 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11157,4,13,833558555907223553,Esta es la advertencia de Bill Gates para el mundo https://t.co/NKx3tLUrB9,TweetDeck,false,false,,,,,,,97,90,,false,es,2017-02-20 06:07:01 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11158,4,13,833555477376225280,¿Qué fue eso tan grave que ocurrió en Suecia según Trump? https://t.co/yjJONHVWws,TweetDeck,false,false,,,,,,,39,22,,false,es,2017-02-20 05:54:47 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11160,4,13,833524095392301057,#EcuadorVoto2017 ¿Está garantizada una segunda vuelta en Ecuador?https://t.co/OCcZncZPQi https://t.co/GndfZrDCBK,TweetDeck,false,false,,,,,,,118,139,,false,es,2017-02-20 03:50:05 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11162,4,13,833537163258105856,"Con el 80,4% de las mesas escrutadas, así van los resultados https://t.co/zsjAf5dr93 #EcuadorVoto2017",TweetDeck,false,false,,,,,,,128,169,,false,es,2017-02-20 04:42:00 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11166,4,13,833502202975105024,"Con el 57% de las mesas escrutadas, así van los resultados https://t.co/zsjAf5dr93 #EcuadorVoto2017 https://t.co/5yqoPiR7Wc",TweetDeck,false,false,,,,,,,97,100,,false,es,2017-02-20 02:23:05 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11174,4,13,833480117263409152,"Con el 31,6% de las mesas escrutadas, así van los resultados para la presidencia en Ecuador https://t.co/zsjAf5dr93… https://t.co/YBdWSowuV6",TweetDeck,false,false,,,,,,,72,95,,false,es,2017-02-20 00:55:19 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11176,4,13,833486566920224768,Así fue la conversación entre el presidente Varela de Panamá y Trump https://t.co/xPt81Jtxr0 https://t.co/LEUsd5MDWw,TweetDeck,false,false,,,,,,,64,68,,false,es,2017-02-20 01:20:57 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11181,4,13,833471413252153348,Esto fue lo que dijo el presidente Maduro sobre la reunión de Trump con Lilian Tintori https://t.co/uBOsa0Sybi https://t.co/7Cy3iEQ0Fo,TweetDeck,false,false,,,,,,,49,85,,false,es,2017-02-20 00:20:44 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11186,4,13,833465065743462401,"Con el 1,2% de las mesas escrutadas en Ecuador así van los resultados para presidencia https://t.co/zsjAf5dr93… https://t.co/SOZCThwX4x",TweetDeck,false,false,,,,,,,44,75,,false,es,2017-02-19 23:55:31 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11184,4,13,833465928625053698,¿Será necesaria una segunda vuelta en Ecuador?https://t.co/40xXkkD7eu https://t.co/zsjAf5dr93 #EcuadorVoto2017 https://t.co/WNGSay17He,TweetDeck,false,false,,,,,,,133,123,,false,es,2017-02-19 23:58:57 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11192,4,13,833454556499558405,Sigue aquí MINUTO A MINUTO todos los resultados de las elecciones generales en Ecuador https://t.co/zsjAf5dr93… https://t.co/kOUFoVrFur,TweetDeck,false,false,,,,,,,95,71,,false,es,2017-02-19 23:13:45 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11193,4,13,833449842437476352,"La visión de construir una comunidad global en Facebook es opuesta a la actual tendencia en EE.UU., dijo Zuckerberg https://t.co/BdLNZAhTRT",TweetDeck,false,false,,,,,,,114,75,,false,es,2017-02-19 22:55:01 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
11197,4,13,833445941566910464,https://t.co/ILS1N4u6Eb #Opinión ¿Es este el tuit más escalofriante de Donald Trump hasta ahora?,TweetDeck,false,false,,,,,,,73,72,,false,es,2017-02-19 22:39:31 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:52 +0000
11200,4,13,833432222757593089,"Para todos aquellos que siguen molestos por la degradación de Plutón, podría haber un nuevo noveno planeta… https://t.co/WYpVqLc5wz",TweetDeck,false,false,,,,,,,100,66,,false,es,2017-02-19 21:45:00 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:53 +0000
11438,4,13,832449107037937664,Descubren buque espía ruso en la costa noreste de EE.UU.https://t.co/I98cI1Koga,TweetDeck,false,false,,,,,,,165,226,,false,es,2017-02-17 04:38:27 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
11105,4,13,833763620744003586,"Uber ordena una investigación ""urgente"" tras de denuncias de acoso sexual en la compañíahttps://t.co/2oBcEjCMQB",TweetDeck,false,false,,,,,,,46,51,,false,es,2017-02-20 19:41:52 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
